time,x,y
5.909769296646118,232.0,39.0
5.942699432373047,232.0,39.0
5.958652019500732,232.0,39.0
5.972602605819702,232.0,39.0
6.001522541046143,232.0,39.0
6.020475149154663,232.0,39.0
6.046443462371826,232.0,39.0
6.080326318740845,232.0,39.0
6.109244346618652,232.0,39.0
6.142151117324829,232.0,39.0
6.169081211090088,232.0,39.0
6.200990438461304,232.0,39.0
6.217944860458374,232.0,39.0
6.2478649616241455,232.0,39.0
6.278784990310669,232.0,39.0
6.309701681137085,232.0,39.0
6.324658632278442,232.0,39.0
6.3426127433776855,232.0,39.0
6.361560821533203,232.0,39.0
6.388488531112671,232.0,39.0
6.4204041957855225,232.0,39.0
6.453658580780029,233.0,39.0
6.4796223640441895,232.0,39.0
6.508965492248535,232.0,39.0
6.526917457580566,232.0,39.0
6.559884786605835,232.0,39.0
6.582818508148193,232.0,39.0
6.599771738052368,232.0,39.0
6.616733551025391,232.0,39.0
6.6366729736328125,232.0,39.0
6.670582294464111,232.0,39.0
6.6955180168151855,232.0,39.0
6.729448318481445,232.0,39.0
6.75280237197876,232.0,39.0
6.774747133255005,232.0,39.0
6.805657625198364,232.0,39.0
6.838017463684082,232.0,39.0
6.8649492263793945,232.0,39.0
6.892875909805298,232.0,39.0
6.91387677192688,232.0,39.0
6.93482232093811,232.0,39.0
6.966734886169434,232.0,39.0
6.990081787109375,232.0,39.0
7.019912958145142,232.0,39.0
7.037865400314331,232.0,39.0
7.065789461135864,232.0,39.0
7.09969687461853,232.0,39.0
7.1256279945373535,232.0,39.0
7.145578622817993,232.0,39.0
7.178487539291382,232.0,39.0
7.201425313949585,232.0,39.0
7.215439796447754,232.0,39.0
7.242380619049072,232.0,39.0
7.263839960098267,232.0,39.0
7.288778305053711,232.0,39.0
7.310362100601196,232.0,39.0
7.33230185508728,232.0,39.0
7.36144232749939,232.0,39.0
7.385350942611694,232.0,39.0
7.407941818237305,232.0,39.0
7.4229161739349365,232.0,39.0
7.439856767654419,232.0,39.0
7.471811294555664,232.0,39.0
7.500727415084839,232.0,39.0
7.529368877410889,232.0,39.0
7.543326139450073,232.0,39.0
7.565267324447632,232.0,39.0
7.599278450012207,232.0,39.0
7.630913257598877,232.0,39.0
7.6528639793396,232.0,39.0
7.668811321258545,232.0,39.0
7.687295913696289,232.0,39.0
7.715045213699341,232.0,39.0
7.730005502700806,232.0,39.0
7.7519659996032715,232.0,39.0
7.776881456375122,232.0,39.0
7.799817323684692,232.0,39.0
7.824043035507202,232.0,39.0
7.8541154861450195,232.0,39.0
7.869075298309326,232.0,39.0
7.888926029205322,232.0,39.0
7.9176506996154785,232.0,39.0
7.9456915855407715,232.0,39.0
7.96066689491272,232.0,39.0
7.988684892654419,232.0,39.0
8.022458553314209,232.0,39.0
8.050418376922607,232.0,39.0
8.073426246643066,232.0,39.0
8.092375993728638,232.0,39.0
8.12011170387268,232.0,39.0
8.150256156921387,232.0,39.0
8.17319655418396,232.0,39.0
8.194140195846558,232.0,39.0
8.212219476699829,232.0,39.0
8.236204385757446,232.0,39.0
8.253159523010254,232.0,39.0
8.272104263305664,232.0,39.0
8.289059400558472,232.0,39.0
8.309007406234741,232.0,39.0
8.334936380386353,232.0,39.0
8.35189151763916,232.0,39.0
8.369847774505615,232.0,39.0
8.400765657424927,232.0,39.0
8.427734375,232.0,39.0
8.443685293197632,232.0,39.0
8.464813232421875,232.0,39.0
8.48987627029419,232.0,39.0
8.511807918548584,232.0,39.0
8.544679641723633,232.0,39.0
8.56922173500061,232.0,39.0
8.586162805557251,232.0,39.0
8.61454963684082,232.0,39.0
8.633504867553711,232.0,39.0
8.663240671157837,232.0,39.0
8.68019151687622,232.0,39.0
8.712566614151001,232.0,39.0
8.73758840560913,232.0,39.0
8.756537437438965,232.0,39.0
8.777484893798828,232.0,39.0
8.7994225025177,232.0,39.0
8.818373918533325,232.0,39.0
8.845299005508423,232.0,39.0
8.865246295928955,232.0,39.0
8.89317274093628,232.0,39.0
8.907135725021362,232.0,39.0
8.932072639465332,232.0,39.0
8.953011751174927,232.0,39.0
8.970964193344116,232.0,39.0
9.003877639770508,232.0,39.0
9.030803442001343,232.0,39.0
9.062718629837036,232.0,39.0
9.082674741744995,232.0,39.0
9.10962176322937,232.0,39.0
9.125551462173462,232.0,39.0
9.142504215240479,232.0,39.0
9.177411079406738,232.0,39.0
9.217304229736328,232.0,39.0
9.238250494003296,232.0,39.0
9.272161483764648,232.0,39.0
9.299086570739746,232.0,39.0
9.320030212402344,232.0,39.0
9.349951982498169,232.0,39.0
9.377878665924072,232.0,39.0
9.39682412147522,232.0,39.0
9.428740739822388,232.0,39.0
9.490580320358276,232.0,39.0
9.518024206161499,232.0,39.0
9.552444219589233,232.0,39.0
9.566407442092896,232.0,39.0
9.611288785934448,232.0,39.0
9.631233930587769,232.0,39.0
9.670180797576904,232.0,39.0
9.698057174682617,232.0,39.0
9.723010301589966,232.0,39.0
9.73994755744934,232.0,39.0
9.756896734237671,232.0,39.0
9.791805505752563,232.0,39.0
9.818734645843506,232.0,39.0
9.846658945083618,232.0,39.0
9.861616134643555,232.0,39.0
9.887549877166748,232.0,39.0
9.918472051620483,232.0,39.0
9.937413930892944,232.0,39.0
9.960352420806885,232.0,39.0
9.985286474227905,232.0,39.0
10.002241611480713,232.0,39.0
10.035152435302734,232.0,39.0
10.063079118728638,232.0,39.0
10.098981857299805,232.0,39.0
10.123918533325195,232.0,39.0
10.150842428207397,232.0,39.0
10.167799234390259,232.0,39.0
10.184756755828857,232.0,39.0
10.198715209960938,232.0,39.0
10.211682081222534,232.0,39.0
10.233623027801514,232.0,39.0
10.259552955627441,232.0,39.0
10.287478923797607,232.0,39.0
10.30543303489685,232.0,39.0
10.326373815536499,232.0,39.0
10.349312543869019,232.0,39.0
10.36626672744751,232.0,39.0
10.38622236251831,232.0,39.0
10.413141965866089,232.0,39.0
10.435084104537964,232.0,39.0
10.519859790802002,232.0,39.0
10.56174898147583,232.0,39.0
10.57672643661499,232.0,39.0
10.601637840270996,232.0,39.0
10.627602815628052,232.0,39.0
10.648512363433838,232.0,39.0
10.680429220199585,232.0,39.0
10.699381113052368,232.0,39.0
10.724355936050415,232.0,39.0
10.763251781463623,232.0,39.0
10.803148031234741,232.0,39.0
10.842050790786743,232.0,39.0
10.863003969192505,232.0,39.0
10.889915227890015,232.0,39.0
10.915844440460205,232.0,39.0
10.940778017044067,232.0,39.0
10.95773196220398,232.0,39.0
10.975684881210327,232.0,39.0
11.010591983795166,232.0,39.0
11.034536361694336,232.0,39.0
11.0514817237854,232.0,39.0
11.079418659210205,232.0,39.0
11.093369722366333,232.0,39.0
11.114313125610352,232.0,39.0
11.138256072998047,232.0,39.0
11.155203819274902,232.0,39.0
11.17116117477417,232.0,39.0
11.191107511520386,232.0,39.0
11.217040300369263,232.0,39.0
11.232001066207886,232.0,39.0
11.254937648773193,232.0,39.0
11.297823905944824,232.0,39.0
11.349688053131104,232.0,39.0
11.391583442687988,232.0,39.0
11.418504476547241,232.0,39.0
11.435462713241577,232.0,39.0
11.46737813949585,232.0,39.0
11.499287366867065,232.0,39.0
11.529222249984741,232.0,39.0
11.562166452407837,232.0,39.0
11.578081130981445,232.0,39.0
11.605005741119385,232.0,39.0
11.63492202758789,232.0,39.0
11.653871059417725,232.0,39.0
11.675823450088501,232.0,39.0
11.698751211166382,232.0,39.0
11.714707851409912,232.0,39.0
11.731661796569824,232.0,39.0
11.765571355819702,232.0,39.0
11.797489643096924,232.0,39.0
11.825413942337036,232.0,39.0
11.85134243965149,232.0,39.0
11.870292663574219,232.0,39.0
11.888244390487671,232.0,39.0
11.91517686843872,232.0,39.0
11.947099924087524,232.0,39.0
11.979003190994263,232.0,39.0
12.006928443908691,232.0,39.0
12.022885799407959,232.0,39.0
12.038840770721436,232.0,39.0
12.061779975891113,232.0,39.0
12.085718631744385,232.0,39.0
12.10366678237915,232.0,39.0
12.130597829818726,232.0,39.0
12.147549629211426,232.0,39.0
12.16051459312439,232.0,39.0
12.177469968795776,232.0,39.0
12.195421934127808,232.0,39.0
12.224408388137817,232.0,39.0
12.241363286972046,232.0,39.0
12.260311126708984,232.0,39.0
12.286020994186401,232.0,39.0
12.304970264434814,232.0,39.0
12.33489179611206,232.0,39.0
12.367803573608398,232.0,39.0
12.396725416183472,232.0,39.0
12.415680885314941,232.0,39.0
12.444682359695435,232.0,39.0
12.477595329284668,232.0,39.0
12.51050591468811,232.0,39.0
12.536051750183105,232.0,39.0
12.561981678009033,232.0,39.0
12.587912559509277,232.0,39.0
12.603870630264282,232.0,39.0
12.630797147750854,232.0,39.0
12.644760370254517,232.0,39.0
12.6607186794281,232.0,39.0
12.679667234420776,232.0,39.0
12.702605485916138,232.0,39.0
12.72853684425354,232.0,39.0
12.744494438171387,232.0,39.0
12.773415088653564,232.0,39.0
12.796355724334717,232.0,39.0
12.827271223068237,232.0,39.0
12.891101121902466,232.0,39.0
12.915037155151367,232.0,39.0
12.938973903656006,232.0,39.0
12.957923650741577,232.0,39.0
12.981859922409058,232.0,39.0
13.00280237197876,232.0,39.0
13.029730796813965,232.0,39.0
13.05566143989563,232.0,39.0
13.081598281860352,232.0,39.0
13.09755563735962,232.0,39.0
13.13146424293518,232.0,39.0
13.157389402389526,232.0,39.0
13.203590869903564,232.0,39.0
13.223537921905518,232.0,39.0
13.252460718154907,232.0,39.0
13.269415378570557,232.0,39.0
13.286371946334839,232.0,39.0
13.309308528900146,232.0,39.0
13.333249807357788,232.0,39.0
13.372148752212524,232.0,39.0
13.395081996917725,232.0,39.0
13.412033796310425,232.0,39.0
13.439979076385498,232.0,39.0
13.459907293319702,232.0,39.0
13.485838174819946,232.0,39.0
13.504814624786377,232.0,39.0
13.538696765899658,232.0,39.0
13.563630104064941,232.0,39.0
13.581333637237549,232.0,39.0
13.597291231155396,232.0,39.0
13.633194923400879,232.0,39.0
13.66111946105957,232.0,39.0
13.696014881134033,232.0,39.0
13.716989755630493,232.0,39.0
13.735905647277832,232.0,39.0
13.75585675239563,232.0,39.0
13.782780408859253,232.0,39.0
13.813700675964355,232.0,39.0
13.83564019203186,232.0,39.0
13.857584238052368,232.0,39.0
13.88351058959961,232.0,39.0
13.927401781082153,232.0,39.0
13.954320907592773,232.0,39.0
13.983245134353638,232.0,39.0
14.013164520263672,232.0,39.0
14.051071882247925,232.0,39.0
14.074002027511597,232.0,39.0
14.093947887420654,232.0,39.0
14.12187385559082,232.0,39.0
14.13883352279663,232.0,39.0
14.171740293502808,232.0,39.0
14.200662612915039,232.0,39.0
14.226597309112549,232.0,39.0
14.253521919250488,232.0,39.0
14.27945327758789,232.0,39.0
14.298404693603516,232.0,39.0
14.321362495422363,232.0,39.0
14.34428095817566,232.0,39.0
14.360241413116455,232.0,39.0
14.387163877487183,232.0,39.0
14.40411901473999,232.0,39.0
14.436033725738525,232.0,39.0
14.46296238899231,232.0,39.0
14.480912923812866,232.0,39.0
14.507841110229492,232.0,39.0
14.531779050827026,232.0,39.0
14.559703588485718,232.0,39.0
14.59361219406128,232.0,39.0
14.620542764663696,232.0,39.0
14.641484498977661,232.0,39.0
14.666421890258789,232.0,39.0
14.696337461471558,232.0,39.0
14.729249000549316,232.0,39.0
14.767152070999146,232.0,39.0
14.788091659545898,232.0,39.0
14.80604600906372,232.0,39.0
14.823001623153687,232.0,39.0
14.850924015045166,232.0,39.0
14.872870445251465,232.0,39.0
14.890816450119019,232.0,39.0
14.912760734558105,232.0,39.0
14.948662519454956,232.0,39.0
14.975594520568848,232.0,39.0
14.993545770645142,232.0,39.0
15.021490812301636,232.0,39.0
15.054381370544434,232.0,39.0
15.073333978652954,232.0,39.0
15.096277713775635,232.0,39.0
15.113235235214233,232.0,39.0
15.141146898269653,232.0,39.0
15.159106731414795,232.0,39.0
15.18802285194397,232.0,39.0
15.20497751235962,232.0,39.0
15.23190450668335,232.0,39.0
15.251851081848145,232.0,39.0
15.284771919250488,232.0,39.0
15.311691284179688,232.0,39.0
15.334633350372314,232.0,39.0
15.36056113243103,232.0,39.0
15.387491703033447,232.0,39.0
15.406441688537598,232.0,39.0
15.439350128173828,232.0,39.0
15.463293552398682,232.0,39.0
15.485227584838867,232.0,39.0
15.512156009674072,232.0,39.0
15.544072151184082,232.0,39.0
15.577979326248169,232.0,39.0
15.603910446166992,232.0,39.0
15.63283395767212,232.0,39.0
15.652780294418335,232.0,39.0
15.681704998016357,232.0,39.0
15.713618755340576,232.0,39.0
15.741541862487793,232.0,39.0
15.759494304656982,232.0,39.0
15.788417339324951,232.0,39.0
15.816343784332275,232.0,39.0
15.831305503845215,232.0,39.0
15.850256204605103,232.0,39.0
15.879178047180176,232.0,39.0
15.894137144088745,232.0,39.0
15.915087699890137,232.0,39.0
15.940011501312256,232.0,39.0
15.961953401565552,232.0,39.0
15.987883806228638,232.0,39.0
16.015809535980225,232.0,39.0
16.053707599639893,232.0,39.0
16.074653148651123,232.0,39.0
16.090610027313232,232.0,39.0
16.110555171966553,232.0,39.0
16.13848066329956,232.0,39.0
16.156447649002075,232.0,39.0
16.17039465904236,232.0,39.0
16.186352968215942,232.0,39.0
16.217278957366943,232.0,39.0
16.230235815048218,232.0,39.0
16.250184059143066,232.0,39.0
16.28708243370056,232.0,39.0
16.312968730926514,232.0,39.0
16.340408086776733,232.0,39.0
16.364344835281372,232.0,39.0
16.389278650283813,232.0,39.0
16.40523386001587,232.0,39.0
16.43016815185547,232.0,39.0
16.45111608505249,232.0,39.0
16.466071844100952,232.0,39.0
16.484023809432983,232.0,39.0
16.520925998687744,232.0,39.0
16.548851251602173,232.0,39.0
16.578770637512207,232.0,39.0
16.600712060928345,232.0,39.0
16.624647855758667,232.0,39.0
16.646589517593384,232.0,39.0
16.672520875930786,232.0,39.0
16.706433296203613,232.0,39.0
16.734355688095093,232.0,39.0
16.750312328338623,232.0,39.0
16.778239011764526,232.0,39.0
16.796226739883423,232.0,39.0
16.82313323020935,232.0,39.0
16.84908413887024,232.0,39.0
16.874979257583618,232.0,39.0
16.890936851501465,232.0,39.0
16.91786479949951,232.0,39.0
16.934818983078003,232.0,39.0
16.952770233154297,232.0,39.0
16.99067449569702,232.0,39.0
17.014604806900024,232.0,39.0
17.03156042098999,232.0,39.0
17.06048274040222,232.0,39.0
17.078436136245728,232.0,39.0
17.10735774040222,232.0,39.0
17.13428497314453,232.0,39.0
17.15124011039734,232.0,39.0
17.171186923980713,232.0,39.0
17.202104091644287,232.0,39.0
17.23102641105652,232.0,39.0
17.256957054138184,232.0,39.0
17.273911237716675,232.0,39.0
17.30274271965027,232.0,39.0
17.326671600341797,232.0,39.0
17.348616361618042,232.0,39.0
17.367563247680664,232.0,39.0
17.390501976013184,231.0,39.0
17.410449266433716,231.0,39.0
17.424410343170166,232.0,39.0
17.450344800949097,232.0,39.0
17.472283363342285,231.0,39.0
17.486245155334473,231.0,39.0
17.504197120666504,231.0,39.0
17.519158601760864,232.0,39.0
17.535114526748657,232.0,39.0
17.57301354408264,232.0,39.0
17.59794783592224,235.0,39.0
17.626869440078735,236.0,39.0
17.648811101913452,236.0,39.0
17.672505617141724,237.0,39.0
17.68646812438965,239.0,40.0
17.71446943283081,239.0,40.0
17.737406969070435,246.0,40.0
17.77031970024109,248.0,41.0
17.795254707336426,251.0,41.0
17.813203811645508,254.0,41.0
17.84412169456482,254.0,41.0
17.86207389831543,259.0,41.0
17.889820337295532,275.0,41.0
17.90976643562317,280.0,41.0
17.93795680999756,285.0,41.0
17.96887516975403,291.0,41.0
17.998794555664062,297.0,41.0
18.017743587493896,297.0,41.0
18.051652193069458,308.0,41.0
18.077275276184082,323.0,41.0
18.10620141029358,323.0,41.0
18.125146627426147,328.0,41.0
18.15307331085205,344.0,41.0
18.172023057937622,349.0,41.0
18.198463916778564,355.0,41.0
18.213425159454346,355.0,41.0
18.22938346862793,361.0,41.0
18.250324249267578,366.0,41.0
18.277255296707153,371.0,41.0
18.29121732711792,377.0,41.0
18.307172536849976,377.0,41.0
18.3241286277771,382.0,41.0
18.348066329956055,386.0,41.0
18.376986980438232,386.0,41.0
18.390949249267578,392.0,41.0
18.422873735427856,397.0,41.0
18.45179057121277,408.0,41.0
18.487690210342407,424.0,40.0
18.51760983467102,424.0,40.0
18.542542934417725,440.0,40.0
18.559499502182007,446.0,40.0
18.58343505859375,452.0,40.0
18.604379892349243,456.0,39.0
18.62732172012329,462.0,39.0
18.650256156921387,468.0,39.0
18.67917823791504,473.0,39.0
18.69613814353943,473.0,39.0
18.720069646835327,490.0,38.0
18.742010593414307,495.0,39.0
18.75597357749939,501.0,39.0
18.77293038368225,507.0,38.0
18.788899421691895,511.0,39.0
18.828778505325317,517.0,39.0
18.852714776992798,517.0,39.0
18.88263487815857,524.0,38.0
18.907968044281006,529.0,38.0
18.927913188934326,546.0,37.0
18.955838203430176,552.0,37.0
18.979776620864868,552.0,37.0
19.018670320510864,557.0,38.0
19.052595138549805,563.0,38.0
19.074535369873047,585.0,38.0
19.101463317871094,585.0,38.0
19.12041664123535,590.0,38.0
19.146344900131226,607.0,37.0
19.18125295639038,612.0,37.0
19.20718026161194,618.0,38.0
19.224135398864746,623.0,38.0
19.244101762771606,628.0,38.0
19.259058713912964,633.0,38.0
19.28698420524597,635.0,38.0
19.304936408996582,637.0,38.0
19.337847471237183,640.0,38.0
19.371758699417114,641.0,37.0
19.39569330215454,641.0,37.0
19.416637420654297,641.0,37.0
19.442572116851807,641.0,37.0
19.471489191055298,641.0,37.0
19.495429754257202,641.0,37.0
19.518368244171143,641.0,36.0
19.533329010009766,641.0,36.0
19.56125020980835,641.0,36.0
19.580200672149658,641.0,36.0
19.606133460998535,641.0,36.0
19.625080108642578,641.0,36.0
19.642038822174072,641.0,36.0
19.659989833831787,641.0,36.0
19.685917854309082,641.0,36.0
19.713844537734985,641.0,36.0
19.74575924873352,641.0,36.0
19.77268624305725,641.0,36.0
19.79063653945923,641.0,36.0
19.823549270629883,641.0,36.0
19.848482608795166,641.0,36.0
19.870425939559937,639.0,36.0
19.890371084213257,638.0,36.0
19.919296979904175,638.0,36.0
19.944225549697876,635.0,37.0
19.968162059783936,629.0,36.0
20.014039993286133,626.0,36.0
20.03099513053894,626.0,36.0
20.049962043762207,624.0,36.0
20.086844444274902,623.0,36.0
20.11377263069153,622.0,36.0
20.139703512191772,612.0,35.0
20.156657934188843,607.0,35.0
20.17461061477661,602.0,36.0
20.200541734695435,597.0,36.0
20.22349452972412,591.0,36.0
20.250423908233643,575.0,36.0
20.27933406829834,570.0,36.0
20.301271200180054,564.0,36.0
20.32804560661316,564.0,36.0
20.347994327545166,559.0,35.0
20.373920679092407,553.0,35.0
20.393866539001465,548.0,35.0
20.42976975440979,543.0,35.0
20.455700397491455,520.0,37.0
20.491613388061523,520.0,37.0
20.51753568649292,504.0,36.0
20.545480012893677,499.0,36.0
20.573386192321777,493.0,36.0
20.59133768081665,493.0,36.0
20.60430359840393,487.0,36.0
20.624249696731567,482.0,36.0
20.651179552078247,477.0,36.0
20.67112684249878,477.0,36.0
20.699050426483154,461.0,37.0
20.729968070983887,454.0,37.0
20.747923851013184,449.0,37.0
20.775845050811768,444.0,37.0
20.791801691055298,438.0,37.0
20.813743591308594,432.0,37.0
20.857625722885132,427.0,36.0
20.887550115585327,427.0,36.0
20.917465686798096,422.0,37.0
20.93142867088318,422.0,37.0
20.95436716079712,416.0,37.0
20.97930073738098,394.0,38.0
20.998250246047974,388.0,38.0
21.02418041229248,372.0,37.0
21.042136430740356,367.0,37.0
21.062079429626465,361.0,38.0
21.086017370224,356.0,38.0
21.11593985557556,356.0,38.0
21.136879205703735,350.0,38.0
21.162770748138428,334.0,38.0
21.198633670806885,331.0,38.0
21.23354148864746,327.0,38.0
21.25947141647339,325.0,38.0
21.292383432388306,324.0,38.0
21.320311546325684,323.0,38.0
21.35122776031494,323.0,38.0
21.372172117233276,323.0,38.0
21.397104740142822,323.0,38.0
21.42303490638733,323.0,38.0
21.445008039474487,323.0,38.0
21.47888469696045,324.0,38.0
21.503818035125732,324.0,38.0
21.53274393081665,323.0,38.0
21.548705101013184,323.0,38.0
21.571637868881226,323.0,38.0
21.59657120704651,323.0,38.0
21.627487182617188,323.0,38.0
21.651423454284668,323.0,38.0
21.675365209579468,323.0,38.0
21.690319061279297,323.0,38.0
21.712262868881226,323.0,38.0
