Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
6.607,-35.829,-31.526,-1.156,-0.076,0.11,-0.028
6.735,-24.61,-24.153,-1.084,-0.076,0.466,-0.015
6.848,-13.295,-14.207,-1.02,-0.076,0.493,-0.017
6.959,-3.543,-4.936,-0.936,-0.076,0.521,-0.023
7.072,-0.19,-1.541,-0.961,-0.076,0.531,-0.023
7.199,-0.171,-1.541,-0.961,-0.076,0.527,-0.023
7.327,-0.171,-1.541,-0.961,-0.076,0.525,-0.023
7.439,-0.152,-1.541,-0.961,-0.076,0.525,-0.023
7.552,-0.152,-1.541,-0.961,-0.076,0.525,-0.023
7.663,-2.229,-1.541,-0.961,0.038,0.466,-0.004
7.775,-12.21,-5.374,-0.961,0.038,-0.057,-0.019
7.888,-22.095,-11.64,-1.139,0.038,-0.095,-0.013
8.001,-32.076,-21.899,-1.403,0.038,-0.106,-0.019
8.127,-37.848,-31.094,-1.513,0.038,-0.087,-0.025
8.239,-37.924,-31.263,-1.505,0.038,-0.074,-0.03
8.352,-37.943,-31.253,-1.507,0.019,-0.051,-0.03
8.464,-37.962,-31.238,-1.507,0.019,-0.044,-0.032
8.575,-37.962,-31.234,-1.507,0.0,-0.04,-0.032
8.735,-35.867,-31.126,-1.52,-0.076,0.085,-0.03
8.864,-24.381,-23.133,-1.518,-0.076,0.5,-0.011
8.991,-13.105,-12.844,-1.471,-0.076,0.512,-0.017
9.103,-2.057,-3.793,-1.397,-0.076,0.542,-0.019
9.215,-0.21,0.476,-1.399,-0.076,0.546,-0.019
9.327,-0.21,0.476,-1.399,-0.076,0.542,-0.019
9.44,-0.21,0.476,-1.399,-0.076,0.54,-0.017
9.567,-0.19,0.476,-1.399,-0.076,0.536,-0.017
9.695,-0.19,0.476,-1.399,-0.076,0.531,-0.017
9.807,-2.343,0.457,-1.391,0.038,0.461,0.011
9.92,-12.019,-3.742,-1.511,0.038,-0.07,-0.011
10.031,-22.152,-9.478,-1.632,0.038,-0.11,-0.004
10.159,-33.238,-19.236,-1.89,0.038,-0.114,-0.011
10.272,-37.886,-27.339,-2.172,0.038,-0.11,-0.021
10.383,-37.886,-27.758,-2.187,0.038,-0.108,-0.021
10.495,-37.886,-27.758,-2.187,0.038,-0.108,-0.021
10.624,-37.886,-27.758,-2.187,0.038,-0.106,-0.021
10.751,-37.886,-27.758,-2.187,0.038,-0.106,-0.021
10.896,-35.962,-27.684,-2.201,-0.057,-0.038,-0.021
11.008,-25.924,-21.778,-2.199,-0.057,0.453,0.004
11.119,-16.038,-12.302,-2.163,-0.057,0.468,-0.004
11.247,-4.914,-3.526,-2.045,-0.057,0.476,-0.004
11.375,-0.19,-0.028,-1.858,-0.057,0.485,-0.006
11.503,-0.19,0.015,-1.844,-0.057,0.48,-0.006
11.631,-0.171,0.015,-1.844,-0.057,0.48,-0.006
11.743,-0.171,0.015,-1.844,-0.057,0.48,-0.006
11.855,-0.152,0.015,-1.844,-0.057,0.48,-0.006
11.967,-0.762,-0.002,-1.831,0.057,0.451,0.011
12.095,-12.057,-3.651,-1.816,0.057,-0.083,0.006
12.223,-23.543,-11.333,-1.983,0.057,-0.125,0.008
12.335,-34.8,-20.455,-2.333,0.057,-0.133,-0.0
12.448,-37.886,-27.358,-2.521,0.057,-0.129,-0.011
12.559,-37.886,-27.656,-2.544,0.057,-0.123,-0.011
12.671,-37.886,-27.656,-2.544,0.057,-0.123,-0.011
12.799,-37.886,-27.656,-2.542,0.057,-0.121,-0.011
12.927,-37.886,-27.656,-2.542,0.057,-0.121,-0.011
13.055,-34.61,-27.546,-2.565,-0.057,-0.053,-0.017
13.167,-24.571,-20.384,-2.591,-0.057,0.44,0.006
13.279,-14.362,-10.463,-2.504,-0.057,0.455,0.004
13.391,-4.552,-1.139,-2.428,-0.057,0.459,0.004
13.518,-0.19,5.192,-2.508,-0.057,0.483,0.002
13.647,-0.19,5.268,-2.508,-0.057,0.472,0.004
13.775,-0.171,5.268,-2.508,-0.057,0.472,0.004
13.903,-0.171,5.268,-2.508,-0.057,0.472,0.004
14.03,-0.171,5.268,-2.508,-0.057,0.472,0.006
14.143,-3.695,5.215,-2.489,0.038,0.353,0.036
14.255,-13.714,-1.626,-2.498,0.038,-0.093,0.008
14.383,-24.686,-7.766,-2.745,0.057,-0.129,0.011
14.511,-35.981,-18.895,-3.099,0.057,-0.133,0.004
14.639,-37.886,-24.917,-3.361,0.038,-0.112,-0.002
14.751,-37.924,-24.89,-3.37,0.038,-0.097,-0.004
14.863,-37.943,-24.881,-3.37,0.019,-0.087,-0.008
14.976,-37.943,-24.873,-3.37,0.019,-0.076,-0.008
15.087,-37.962,-24.867,-3.37,0.019,-0.07,-0.008
15.214,-36.019,-24.773,-3.382,-0.076,0.055,-0.002
15.343,-24.533,-16.895,-3.363,-0.076,0.447,0.021
15.455,-13.486,-7.47,-3.27,-0.076,0.468,0.011
15.567,-3.714,0.466,-3.222,-0.076,0.472,0.011
15.695,-0.21,3.99,-3.219,-0.076,0.495,0.002
15.822,-0.21,4.017,-3.215,-0.076,0.485,0.006
15.951,-0.19,4.017,-3.213,-0.076,0.48,0.008
16.063,-0.19,4.017,-3.213,-0.076,0.474,0.008
16.175,-0.171,4.017,-3.213,-0.076,0.478,0.008
16.286,-3.695,3.967,-3.19,0.038,0.347,0.04
16.398,-13.81,-3.056,-3.188,0.038,-0.08,0.011
16.51,-23.943,-9.311,-3.346,0.038,-0.125,0.015
16.622,-33.581,-18.889,-3.327,0.038,-0.135,0.002
16.735,-37.886,-26.323,-3.605,0.038,-0.135,-0.002
16.863,-37.886,-26.676,-3.62,0.038,-0.131,-0.004
16.99,-37.886,-26.676,-3.62,0.038,-0.129,-0.004
17.119,-37.886,-26.676,-3.62,0.038,-0.129,-0.004
17.231,-37.905,-26.676,-3.62,0.038,-0.129,-0.004
17.343,-35.771,-26.587,-3.636,-0.057,-0.095,-0.011
17.455,-25.543,-20.392,-3.672,-0.057,0.425,0.008
17.567,-15.638,-11.29,-3.658,-0.057,0.449,0.004
17.679,-5.562,-2.832,-3.562,-0.057,0.453,0.004
17.791,-0.229,1.717,-3.573,-0.057,0.48,0.004
17.903,-0.21,2.385,-3.545,-0.057,0.474,0.004
18.031,-0.19,2.379,-3.545,-0.057,0.47,0.004
18.159,-0.171,2.379,-3.545,-0.057,0.466,0.004
18.287,-0.171,2.379,-3.545,-0.057,0.466,0.004
18.415,-2.229,2.339,-3.528,0.038,0.394,0.034
18.527,-11.943,-2.775,-3.478,0.038,-0.087,0.002
18.638,-22.0,-8.026,-3.569,0.057,-0.135,0.002
18.767,-33.181,-16.925,-3.668,0.057,-0.152,-0.0
18.879,-37.886,-24.477,-4.032,0.038,-0.144,-0.008
18.991,-37.886,-24.911,-4.011,0.057,-0.142,-0.008
19.119,-37.886,-24.911,-4.013,0.057,-0.142,-0.008
19.246,-37.905,-24.909,-4.013,0.057,-0.142,-0.008
19.374,-37.905,-24.909,-4.013,0.057,-0.142,-0.008
19.502,-35.771,-24.837,-4.028,-0.057,-0.059,-0.011
19.615,-24.457,-17.96,-4.024,-0.057,0.419,0.002
19.727,-14.838,-7.83,-3.986,-0.057,0.434,-0.0
19.854,-3.733,-1.662,-3.893,-0.057,0.449,-0.002
19.983,-0.21,2.14,-3.852,-0.057,0.466,0.002
20.095,-0.19,2.136,-3.835,-0.057,0.455,0.002
20.206,-0.171,2.136,-3.835,-0.057,0.455,0.002
20.318,-0.171,2.136,-3.835,-0.057,0.455,0.002
20.431,-0.152,2.136,-3.835,-0.057,0.455,0.002
20.558,-0.952,2.1,-3.816,0.038,0.406,0.023
20.67,-12.114,-2.347,-3.761,0.038,-0.095,0.002
20.783,-21.905,-9.936,-3.95,0.057,-0.138,0.004
20.894,-31.752,-17.141,-4.026,0.057,-0.15,0.004
21.023,-37.848,-26.234,-4.356,0.038,-0.135,-0.006
21.134,-37.962,-26.414,-4.343,0.0,-0.102,-0.015
21.247,-37.981,-26.386,-4.343,0.0,-0.074,-0.017
21.358,-38.0,-26.382,-4.343,0.0,-0.072,-0.019
21.471,-38.019,-26.382,-4.341,0.0,-0.07,-0.019
21.631,-37.162,-26.306,-4.354,-0.076,-0.008,-0.019
21.759,-25.867,-19.067,-4.271,-0.076,0.413,0.013
21.886,-14.514,-7.95,-4.24,-0.076,0.432,0.002
22.014,-3.067,-2.072,-4.157,-0.076,0.438,0.004
22.127,-0.21,1.526,-4.058,-0.076,0.457,0.008
22.238,-0.19,1.547,-4.06,-0.057,0.451,0.008
22.351,-0.171,1.545,-4.06,-0.057,0.449,0.011
22.462,-0.171,1.543,-4.06,-0.076,0.447,0.011
22.59,-0.152,1.535,-4.06,-0.057,0.438,0.011
22.719,-0.152,1.526,-4.06,-0.057,0.434,0.013
22.847,-0.152,1.522,-4.06,-0.038,0.428,0.013
22.959,-0.152,1.516,-4.058,-0.038,0.415,0.015
23.071,-0.152,1.509,-4.058,-0.038,0.409,0.019
23.182,-0.133,1.501,-4.053,-0.019,0.409,0.019
23.295,-0.133,1.499,-4.053,-0.019,0.406,0.023
23.406,-0.133,1.499,-4.053,-0.019,0.406,0.023
23.534,-0.133,1.499,-4.053,-0.019,0.404,0.025
23.726,-0.133,1.467,-4.047,4.057,0.214,0.034
23.838,-0.133,0.986,-4.03,14.152,-8.185,0.074
23.95,-0.133,-0.119,-4.051,24.19,-18.15,0.148
24.062,-0.133,-0.163,-4.041,34.152,-28.048,0.169
24.175,-0.133,-0.176,-4.039,37.886,-37.107,0.193
24.302,-0.133,-0.176,-4.045,37.905,-37.7,0.207
24.43,-0.133,-0.176,-4.045,37.924,-37.7,0.207
24.543,-0.133,-0.176,-4.047,37.943,-37.7,0.207
24.654,-0.133,-0.176,-4.047,37.943,-37.7,0.207
24.767,-0.038,-0.148,-4.058,36.0,-37.672,0.197
24.878,0.038,0.624,-4.075,26.0,-32.717,0.205
25.006,0.038,0.654,-4.064,14.514,-21.569,0.165
25.135,0.019,0.646,-4.051,2.857,-9.569,0.15
25.247,0.019,0.646,-4.051,0.19,-1.276,0.087
25.358,0.019,0.639,-4.049,0.171,-0.995,0.087
25.471,0.019,0.633,-4.047,0.152,-0.999,0.093
25.582,0.019,0.629,-4.047,0.133,-0.999,0.095
25.71,0.019,0.627,-4.047,0.133,-1.001,0.095
25.838,-0.076,0.607,-4.03,2.533,-1.033,0.108
25.967,-0.095,0.002,-3.962,14.171,-7.885,0.142
26.078,-0.095,-0.028,-3.931,24.267,-18.654,0.203
26.19,-0.095,-0.034,-3.929,34.114,-28.622,0.222
26.302,-0.095,-0.034,-3.929,37.905,-37.397,0.224
26.414,-0.095,-0.034,-3.929,37.924,-37.852,0.233
26.542,-0.095,-0.034,-3.929,37.943,-37.85,0.233
26.67,-0.095,-0.034,-3.929,37.943,-37.85,0.233
26.782,-0.095,-0.034,-3.929,37.943,-37.848,0.233
26.894,0.019,-0.032,-3.929,36.286,-37.829,0.224
27.006,0.057,0.017,-3.903,26.152,-32.988,0.248
27.135,0.057,0.049,-3.901,14.457,-21.81,0.212
27.262,0.038,0.038,-3.895,2.952,-9.618,0.176
27.374,0.038,0.04,-3.895,0.19,-1.384,0.127
27.487,0.038,0.021,-3.895,0.152,-1.08,0.127
27.598,0.019,0.019,-3.893,0.133,-1.09,0.131
27.71,0.019,0.011,-3.893,0.133,-1.092,0.135
27.838,0.0,0.004,-3.893,0.133,-1.101,0.142
27.982,-0.095,-0.042,-3.878,4.0,-1.183,0.161
28.11,-0.095,-0.565,-3.857,15.41,-9.849,0.199
28.223,-0.095,-0.588,-3.85,25.81,-19.95,0.226
28.334,-0.095,-0.588,-3.85,35.695,-29.849,0.246
28.463,-0.095,-0.588,-3.85,37.905,-38.015,0.262
28.59,-0.095,-0.588,-3.85,37.943,-38.028,0.267
28.702,-0.095,-0.588,-3.85,37.943,-38.026,0.267
28.814,-0.095,-0.588,-3.85,37.943,-38.026,0.267
28.926,-0.095,-0.588,-3.85,37.943,-38.026,0.267
29.039,0.019,-0.588,-3.85,36.114,-38.005,0.258
29.15,0.057,-0.483,-3.833,25.943,-33.202,0.273
29.278,0.057,-0.476,-3.833,14.267,-21.256,0.256
29.407,0.057,-0.476,-3.829,2.667,-9.489,0.237
29.533,0.057,-0.476,-3.827,0.171,-1.393,0.171
29.645,0.038,-0.487,-3.821,0.152,-1.367,0.18
29.758,0.019,-0.493,-3.821,0.133,-1.376,0.18
29.871,0.019,-0.502,-3.818,0.133,-1.386,0.186
29.982,0.019,-0.508,-3.816,0.133,-1.389,0.188
30.11,-0.095,-0.563,-3.804,2.076,-1.427,0.201
30.238,-0.095,-1.065,-3.791,13.905,-8.206,0.231
30.366,-0.095,-1.094,-3.768,25.39,-19.677,0.267
30.478,-0.095,-1.094,-3.768,35.314,-30.366,0.29
30.59,-0.095,-1.094,-3.768,37.905,-37.986,0.313
30.702,-0.095,-1.094,-3.768,37.943,-38.147,0.322
30.83,-0.095,-1.094,-3.768,37.943,-38.144,0.322
30.958,-0.095,-1.094,-3.768,37.943,-38.144,0.322
31.085,-0.095,-1.094,-3.768,37.943,-38.144,0.322
31.198,0.057,-1.094,-3.768,35.105,-38.121,0.309
31.309,0.057,-0.997,-3.746,25.029,-32.017,0.311
31.422,0.057,-0.993,-3.744,14.648,-21.825,0.309
31.55,0.057,-0.993,-3.749,3.238,-10.367,0.282
31.677,0.038,-0.993,-3.744,0.171,-1.674,0.222
31.806,0.038,-1.003,-3.734,0.152,-1.581,0.229
31.918,0.019,-1.01,-3.734,0.133,-1.592,0.233
32.029,0.019,-1.016,-3.734,0.133,-1.598,0.235
32.141,0.0,-1.022,-3.732,0.133,-1.6,0.237
32.254,-0.076,-1.037,-3.725,2.171,-1.626,0.246
32.382,-0.095,-1.6,-3.689,13.905,-8.551,0.277
32.51,-0.095,-1.613,-3.677,25.486,-19.905,0.322
32.622,-0.095,-1.613,-3.677,35.39,-29.928,0.332
32.733,-0.095,-1.613,-3.679,37.905,-38.172,0.349
32.846,-0.095,-1.613,-3.679,37.943,-38.312,0.356
32.958,-0.095,-1.613,-3.679,37.943,-38.312,0.356
33.07,-0.095,-1.613,-3.679,37.943,-38.31,0.356
33.181,-0.095,-1.613,-3.679,37.943,-38.31,0.356
33.357,0.057,-1.613,-3.679,32.952,-38.246,0.337
33.486,0.057,-1.518,-3.681,21.505,-28.664,0.341
33.598,0.057,-1.532,-3.683,11.257,-18.269,0.32
33.71,0.057,-1.539,-3.683,1.39,-8.511,0.309
33.821,0.038,-1.541,-3.681,0.171,-1.744,0.26
33.934,0.038,-1.543,-3.668,0.152,-1.736,0.262
34.062,0.019,-1.543,-3.666,0.133,-1.738,0.265
34.19,0.019,-1.552,-3.662,0.133,-1.738,0.267
34.318,0.019,-1.566,-3.658,0.133,-1.748,0.273
34.43,-0.095,-1.664,-3.645,4.533,-1.884,0.298
34.542,-0.095,-2.153,-3.609,14.476,-9.557,0.32
34.654,-0.095,-2.159,-3.598,24.857,-19.664,0.364
34.766,-0.095,-2.161,-3.592,34.781,-29.703,0.387
34.877,-0.095,-2.159,-3.577,37.905,-38.138,0.419
35.005,-0.095,-2.157,-3.586,37.943,-38.492,0.421
35.118,-0.095,-2.157,-3.586,37.943,-38.489,0.421
35.229,-0.095,-2.157,-3.586,37.943,-38.489,0.421
35.342,-0.095,-2.157,-3.586,37.943,-38.489,0.421
35.502,0.057,-2.144,-3.596,33.048,-38.396,0.409
35.629,0.057,-2.123,-3.609,21.6,-28.499,0.43
35.757,0.057,-2.129,-3.611,10.057,-17.496,0.4
35.87,0.057,-2.131,-3.611,0.857,-7.736,0.385
35.982,0.057,-2.134,-3.611,0.171,-1.829,0.328
36.093,0.038,-2.14,-3.607,0.152,-1.844,0.337
36.222,0.019,-2.142,-3.605,0.133,-1.846,0.339
36.334,0.019,-2.144,-3.603,0.133,-1.848,0.339
36.445,0.019,-2.155,-3.607,0.133,-1.848,0.341
36.557,-0.057,-2.189,-3.598,1.733,-1.88,0.347
36.67,-0.095,-2.726,-3.543,11.829,-6.765,0.381
36.781,-0.095,-2.747,-3.501,22.171,-16.902,0.413
36.91,-0.095,-2.76,-3.484,33.638,-28.315,0.43
37.037,-0.095,-2.764,-3.476,37.905,-38.401,0.472
37.149,-0.095,-2.764,-3.478,37.943,-38.619,0.472
37.262,-0.095,-2.764,-3.478,37.943,-38.619,0.472
37.374,-0.095,-2.764,-3.48,37.943,-38.619,0.472
37.485,-0.095,-2.764,-3.48,37.943,-38.619,0.472
37.661,0.057,-2.709,-3.497,34.381,-38.555,0.459
37.79,0.057,-2.076,-3.48,22.648,-30.395,0.455
37.902,0.057,-2.081,-3.469,12.476,-20.157,0.449
38.014,0.057,-2.085,-3.48,2.362,-10.372,0.411
38.126,0.057,-2.079,-3.48,0.171,-2.026,0.349
38.238,0.038,-2.093,-3.467,0.152,-1.892,0.343
38.349,0.038,-2.093,-3.465,0.152,-1.899,0.345
38.478,0.019,-2.096,-3.463,0.133,-1.901,0.349
38.606,0.019,-2.096,-3.463,0.133,-1.901,0.349
38.718,-0.095,-2.127,-3.454,3.257,-1.956,0.358
38.83,-0.095,-2.692,-3.387,13.295,-8.473,0.385
38.957,-0.095,-2.699,-3.365,24.838,-20.1,0.396
39.086,-0.095,-2.728,-3.387,36.057,-31.337,0.425
39.198,-0.095,-2.741,-3.376,37.905,-38.678,0.449
39.31,-0.095,-2.741,-3.376,37.924,-38.739,0.451
39.437,-0.095,-2.741,-3.378,37.943,-38.739,0.451
39.566,-0.095,-2.741,-3.38,37.943,-38.737,0.451
39.693,-0.095,-2.741,-3.38,37.943,-38.737,0.451
39.805,0.057,-2.654,-3.393,33.771,-38.672,0.44
39.918,0.057,-2.0,-3.397,23.752,-31.648,0.428
40.029,0.057,-2.013,-3.412,13.429,-21.146,0.419
40.157,0.057,-2.013,-3.41,2.076,-9.718,0.364
40.285,0.057,-2.013,-3.414,0.171,-2.087,0.288
40.414,0.038,-2.017,-3.406,0.152,-2.091,0.29
40.525,0.038,-2.017,-3.404,0.133,-2.093,0.292
40.637,0.038,-2.021,-3.399,0.133,-2.093,0.292
40.75,0.019,-2.026,-3.399,0.133,-2.096,0.292
40.861,-0.095,-2.06,-3.395,3.524,-2.167,0.305
40.989,-0.095,-2.608,-3.34,15.162,-10.217,0.341
41.117,-0.095,-2.623,-3.336,26.781,-22.032,0.345
41.229,-0.095,-2.659,-3.353,36.438,-32.54,0.373
41.342,-0.095,-2.667,-3.353,37.905,-38.746,0.385
41.453,-0.095,-2.665,-3.363,37.924,-38.796,0.387
41.582,-0.095,-2.663,-3.363,37.943,-38.794,0.387
41.709,-0.095,-2.661,-3.363,37.943,-38.792,0.387
41.837,-0.095,-2.659,-3.363,37.943,-38.792,0.387
41.95,0.057,-2.466,-3.363,32.438,-38.621,0.377
42.061,0.057,-2.038,-3.359,22.419,-30.452,0.351
42.173,0.057,-2.049,-3.387,12.248,-20.21,0.347
42.286,0.057,-2.066,-3.385,2.0,-9.493,0.294
42.413,0.057,-2.049,-3.389,0.171,-1.918,0.218
42.542,0.057,-2.049,-3.389,0.171,-1.884,0.214
42.653,0.057,-2.049,-3.389,0.171,-1.884,0.214
42.765,0.057,-2.049,-3.389,0.171,-1.884,0.214
42.877,0.057,-2.049,-3.389,0.171,-1.886,0.214
43.005,-0.076,-2.112,-3.372,4.0,-1.985,0.237
43.133,-0.076,-2.648,-3.346,15.543,-11.041,0.282
43.245,-0.076,-2.652,-3.355,25.657,-20.815,0.282
43.358,-0.076,-2.688,-3.368,35.581,-30.793,0.292
43.469,-0.076,-2.695,-3.365,37.905,-38.727,0.326
43.597,-0.076,-2.695,-3.376,37.924,-38.885,0.33
43.709,-0.076,-2.695,-3.382,37.943,-38.885,0.33
43.821,-0.076,-2.69,-3.38,37.943,-38.883,0.328
43.933,-0.076,-2.688,-3.38,37.943,-38.881,0.328
44.061,0.038,-2.65,-3.38,36.019,-38.862,0.32
44.189,0.076,-2.165,-3.38,24.419,-32.758,0.307
44.317,0.076,-2.187,-3.38,12.8,-21.071,0.296
44.429,0.057,-2.197,-3.376,2.552,-10.549,0.267
44.541,0.057,-2.189,-3.387,0.171,-2.379,0.188
44.653,0.057,-2.189,-3.387,0.171,-2.034,0.174
44.766,0.057,-2.189,-3.387,0.171,-2.034,0.174
44.877,0.057,-2.189,-3.387,0.171,-2.034,0.174
44.989,0.057,-2.189,-3.387,0.171,-2.034,0.174
