Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
5.119,0.038,0.33,-0.034,0.171,-0.663,0.04
5.247,0.038,0.33,-0.034,0.171,-0.663,0.04
5.359,0.038,0.33,-0.034,0.171,-0.663,0.04
5.504,-0.057,0.26,-0.034,3.39,-0.747,0.049
5.615,-0.057,0.061,-0.025,13.486,-7.745,0.102
5.742,-0.057,0.032,-0.051,25.219,-19.742,0.229
5.871,-0.057,0.006,-0.042,36.438,-31.143,0.326
5.999,-0.057,-0.002,-0.044,37.905,-38.028,0.375
6.127,-0.057,-0.002,-0.044,37.905,-38.051,0.37
6.239,-0.057,-0.004,-0.044,37.905,-38.051,0.37
6.351,-0.057,-0.004,-0.044,37.905,-38.051,0.373
6.463,-0.057,-0.004,-0.044,37.905,-38.051,0.373
6.576,0.057,0.085,-0.04,34.781,-38.013,0.377
6.687,0.057,0.362,-0.028,24.705,-31.039,0.309
6.799,0.057,0.377,-0.015,14.552,-20.989,0.231
6.911,0.038,0.345,-0.011,4.343,-10.922,0.123
7.039,0.019,0.33,-0.015,0.171,-0.946,0.051
7.167,0.019,0.33,-0.017,0.171,-0.593,0.047
7.279,0.019,0.328,-0.017,0.171,-0.593,0.047
7.391,0.019,0.328,-0.017,0.171,-0.593,0.047
7.503,0.019,0.328,-0.017,0.171,-0.593,0.047
7.631,-0.057,0.296,-0.017,2.419,-0.646,0.055
7.743,-0.057,0.066,-0.023,12.514,-6.699,0.089
7.87,-0.057,0.038,-0.044,24.343,-18.125,0.193
7.999,-0.057,0.008,-0.044,35.752,-30.198,0.286
8.111,-0.057,0.002,-0.042,37.905,-37.829,0.349
8.223,-0.057,0.002,-0.042,37.905,-37.992,0.349
8.335,-0.057,0.002,-0.042,37.905,-37.992,0.349
8.447,-0.057,0.002,-0.042,37.905,-37.992,0.349
8.575,-0.057,0.0,-0.042,37.924,-37.992,0.349
8.703,0.057,0.049,-0.038,35.162,-37.958,0.353
8.815,0.057,0.375,-0.036,24.99,-31.579,0.275
8.926,0.057,0.387,-0.019,14.914,-21.558,0.207
9.039,0.038,0.362,-0.011,4.533,-11.36,0.106
9.167,0.019,0.343,-0.015,0.171,-0.823,0.04
9.295,0.019,0.343,-0.015,0.171,-0.527,0.038
9.423,0.019,0.343,-0.015,0.171,-0.527,0.038
9.55,0.019,0.343,-0.015,0.171,-0.527,0.038
9.663,0.019,0.343,-0.017,0.171,-0.527,0.038
9.775,-0.057,0.286,-0.013,3.562,-0.603,0.047
9.886,-0.057,0.078,-0.015,13.695,-7.584,0.085
10.015,-0.057,0.055,-0.04,25.543,-19.543,0.203
10.142,-0.057,0.028,-0.03,36.533,-31.441,0.273
10.254,-0.057,0.017,-0.04,37.905,-37.77,0.33
10.367,-0.057,0.015,-0.04,37.905,-37.871,0.328
10.479,-0.057,0.015,-0.04,37.905,-37.871,0.328
10.591,-0.057,0.013,-0.04,37.924,-37.871,0.328
10.718,-0.057,0.013,-0.04,37.924,-37.871,0.328
10.847,0.057,0.076,-0.038,35.257,-37.825,0.332
10.959,0.057,0.385,-0.03,25.048,-32.036,0.267
11.07,0.057,0.394,-0.032,14.99,-20.963,0.174
11.199,0.038,0.362,-0.021,2.99,-9.036,0.074
11.327,0.019,0.343,-0.023,0.171,-0.548,0.023
11.438,0.019,0.343,-0.023,0.171,-0.394,0.019
11.55,0.019,0.343,-0.023,0.171,-0.394,0.019
11.663,0.019,0.343,-0.023,0.171,-0.394,0.019
11.791,0.019,0.343,-0.025,0.152,-0.394,0.019
11.935,-0.057,0.282,-0.047,4.019,-0.497,0.028
12.046,-0.057,0.085,-0.051,14.514,-8.676,0.068
12.159,-0.057,0.068,-0.074,24.533,-18.68,0.157
12.27,-0.057,0.034,-0.066,34.724,-28.56,0.241
12.399,-0.057,0.032,-0.066,37.905,-37.672,0.311
12.527,-0.057,0.03,-0.066,37.905,-37.778,0.309
12.639,-0.057,0.03,-0.068,37.905,-37.778,0.309
12.751,-0.057,0.03,-0.068,37.924,-37.778,0.309
12.862,-0.057,0.028,-0.068,37.924,-37.778,0.309
12.991,0.057,0.099,-0.061,34.781,-37.723,0.313
13.103,0.057,0.392,-0.047,24.438,-30.4,0.241
13.23,0.057,0.398,-0.03,12.743,-19.49,0.157
13.342,0.038,0.364,-0.028,2.819,-9.201,0.053
13.454,0.019,0.351,-0.034,0.171,-0.552,-0.013
13.567,0.019,0.351,-0.036,0.171,-0.315,-0.015
13.694,0.019,0.351,-0.036,0.171,-0.315,-0.015
13.822,0.019,0.351,-0.036,0.152,-0.315,-0.015
13.934,0.019,0.351,-0.036,0.152,-0.315,-0.015
14.062,-0.057,0.301,-0.032,3.143,-0.389,-0.008
14.175,-0.038,0.097,-0.013,13.39,-7.391,0.025
14.302,-0.057,0.08,-0.032,24.99,-19.365,0.171
14.43,-0.057,0.051,-0.025,36.476,-30.586,0.256
14.542,-0.057,0.038,-0.021,37.905,-37.605,0.309
14.655,-0.057,0.038,-0.021,37.905,-37.7,0.307
14.766,-0.057,0.034,-0.023,37.905,-37.7,0.307
14.895,-0.057,0.032,-0.025,37.905,-37.7,0.307
15.022,-0.057,0.032,-0.025,37.905,-37.7,0.307
15.15,0.057,0.14,-0.019,33.867,-37.632,0.311
15.262,0.057,0.392,-0.025,23.714,-30.251,0.248
15.374,0.057,0.409,-0.004,13.505,-20.28,0.188
15.486,0.038,0.383,0.011,3.352,-9.423,0.097
15.614,0.019,0.347,-0.004,0.171,-0.438,0.038
15.742,0.019,0.356,-0.006,0.171,-0.233,0.038
15.854,0.019,0.356,-0.006,0.171,-0.233,0.038
15.966,0.019,0.356,-0.006,0.171,-0.233,0.038
16.079,0.019,0.356,-0.006,0.152,-0.233,0.038
16.222,-0.057,0.284,-0.006,4.629,-0.356,0.049
16.35,-0.038,0.097,-0.008,17.352,-10.549,0.108
16.478,-0.038,0.072,-0.025,28.076,-21.842,0.224
16.59,-0.038,0.059,-0.008,37.238,-32.419,0.292
16.703,-0.038,0.044,-0.017,37.905,-37.647,0.33
16.814,-0.038,0.044,-0.017,37.905,-37.66,0.328
16.943,-0.038,0.042,-0.017,37.905,-37.66,0.328
17.07,-0.038,0.042,-0.017,37.924,-37.66,0.328
17.199,-0.057,0.042,-0.017,37.924,-37.66,0.328
17.31,0.057,0.226,-0.008,33.333,-37.584,0.337
17.422,0.057,0.4,-0.017,23.448,-29.318,0.237
17.534,0.057,0.415,0.008,12.99,-19.365,0.188
17.662,0.038,0.375,0.013,1.638,-7.472,0.074
17.791,0.019,0.358,0.011,0.171,-0.25,0.028
17.902,0.019,0.358,0.011,0.171,-0.224,0.025
18.014,0.019,0.358,0.011,0.171,-0.224,0.025
18.127,0.019,0.358,0.011,0.171,-0.224,0.025
18.255,0.038,0.358,0.011,0.152,-0.224,0.025
18.383,-0.057,0.288,0.011,4.19,-0.334,0.036
18.495,-0.038,0.099,0.011,14.324,-8.257,0.085
18.607,-0.038,0.087,0.002,24.629,-18.227,0.199
18.734,-0.057,0.059,0.002,36.019,-30.097,0.286
18.862,-0.057,0.044,0.008,37.905,-37.535,0.343
18.99,-0.057,0.044,0.008,37.905,-37.584,0.341
19.103,-0.038,0.044,0.008,37.905,-37.584,0.341
19.214,-0.057,0.044,0.008,37.905,-37.584,0.341
19.342,-0.038,0.044,0.008,37.924,-37.584,0.341
19.454,0.057,0.15,0.017,34.514,-37.533,0.349
19.582,0.057,0.406,0.008,22.933,-29.447,0.254
19.71,0.057,0.409,0.038,11.314,-17.6,0.155
19.838,0.038,0.37,0.04,0.781,-5.781,0.076
19.967,0.019,0.36,0.038,0.171,-0.157,0.015
20.094,0.019,0.36,0.038,0.171,-0.155,0.013
20.206,0.019,0.36,0.038,0.171,-0.155,0.013
20.318,0.019,0.36,0.038,0.171,-0.155,0.013
20.43,0.019,0.36,0.038,0.152,-0.155,0.013
20.542,-0.057,0.273,0.034,4.476,-0.271,0.023
20.654,-0.038,0.104,0.038,14.895,-8.64,0.083
20.766,-0.038,0.091,0.034,24.99,-19.279,0.195
20.9,-0.057,0.064,0.042,36.362,-30.524,0.279
21.022,-0.057,0.055,0.04,37.905,-37.564,0.33
21.15,-0.057,0.055,0.04,37.905,-37.592,0.332
21.262,-0.057,0.053,0.04,37.905,-37.592,0.332
21.374,-0.057,0.053,0.04,37.924,-37.592,0.332
21.486,-0.057,0.051,0.04,37.924,-37.594,0.332
21.598,0.057,0.146,0.047,34.705,-37.554,0.343
21.71,0.057,0.404,0.049,24.343,-30.461,0.273
21.837,0.057,0.421,0.064,12.724,-18.8,0.188
21.966,0.038,0.383,0.072,1.467,-7.008,0.097
22.094,0.019,0.364,0.07,0.171,-0.199,0.053
22.206,0.019,0.364,0.068,0.171,-0.191,0.051
22.318,0.019,0.364,0.068,0.171,-0.191,0.051
22.43,0.019,0.364,0.068,0.171,-0.191,0.051
22.542,0.019,0.364,0.068,0.152,-0.191,0.051
