Time,Motor1 Apos,Opten1 PosX,Opten1 PosY,Motor2 Apos,Opten2 PosX,Opten2 PosY
141.66,-0.0,0.0,0.0,0.02,0.0,0.0
141.724,-0.0,0.0,0.0,0.02,0.0,0.0
141.782,-0.0,0.0,0.0,0.02,0.0,0.0
141.849,-0.0,0.0,0.0,0.02,0.0,0.0
141.91,-0.0,0.0,0.0,0.02,0.0,0.0
141.972,-0.0,0.0,0.0,0.02,0.0,0.0
142.033,-0.0,0.0,0.0,0.02,0.0,0.0
142.094,-0.0,0.0,0.0,0.02,0.0,0.0
142.156,-0.0,0.0,0.0,0.02,0.0,0.0
142.22,-0.0,0.0,0.0,0.02,0.0,0.0
142.284,-0.0,0.0,0.0,0.02,0.0,0.0
142.346,-0.0,0.0,0.0,0.02,0.0,0.0
142.406,-0.02,0.0,0.0,0.02,0.0,0.0
142.469,-0.02,0.0,0.0,0.02,0.0,0.0
142.531,-0.02,0.0,0.0,0.02,0.0,0.0
142.594,-0.0,0.0,0.0,0.02,0.0,0.0
142.656,-0.0,0.0,0.0,0.02,0.0,0.0
142.718,-0.02,0.0,0.0,0.02,0.0,0.0
142.78,-0.02,0.0,0.0,0.02,0.0,0.0
142.843,-0.02,0.0,0.0,0.02,0.0,0.0
142.918,-0.0,0.0,0.0,0.02,0.0,0.0
142.967,-0.0,0.0,0.0,0.02,0.002,0.0
143.03,-0.0,0.0,0.0,0.02,0.002,0.0
143.093,-0.0,0.0,0.0,0.02,0.002,0.0
143.167,-0.0,0.0,0.0,0.02,0.002,0.0
143.221,-0.0,0.0,0.0,0.02,0.002,0.0
143.292,-0.0,0.0,0.0,0.02,0.002,0.0
143.35,-0.0,0.0,0.0,0.02,0.002,0.0
143.414,-0.0,0.0,0.0,0.02,0.002,0.0
143.477,-0.0,0.0,0.0,0.02,0.002,0.0
143.541,-0.0,0.0,0.0,0.02,0.002,0.0
143.605,-0.0,0.0,0.0,0.02,0.002,0.0
143.669,-0.02,0.0,0.0,0.02,0.002,0.0
143.717,-0.02,0.0,0.0,0.02,0.002,0.0
143.78,-0.02,0.0,0.0,0.02,0.002,0.0
143.843,-0.0,0.0,0.0,0.02,0.002,0.0
143.906,-0.0,0.0,0.0,0.0,0.002,0.0
143.97,-0.02,0.0,0.0,0.0,0.002,0.0
144.034,-0.02,0.0,0.0,0.02,0.002,0.0
144.098,-0.02,0.0,0.0,0.02,0.002,0.0
144.159,-0.0,0.0,0.0,0.02,0.002,0.0
144.22,-0.0,0.0,0.0,0.0,0.002,0.0
144.284,-0.0,0.0,0.0,0.0,0.002,0.0
144.346,-0.0,0.0,0.0,0.02,0.002,0.0
144.409,-0.0,0.0,0.0,0.02,0.002,0.0
144.47,-0.0,0.0,0.0,0.02,0.002,0.0
144.532,-0.0,0.0,0.0,0.02,0.002,0.0
144.6,-0.0,0.0,0.0,0.02,0.002,0.0
144.657,-0.02,0.0,0.0,0.02,0.002,0.0
144.719,-0.02,0.0,0.0,0.02,0.002,0.0
144.781,-0.0,0.0,0.0,0.02,0.002,0.0
144.843,-0.0,0.0,0.0,0.02,0.002,0.0
144.905,-0.0,0.0,0.0,0.02,0.002,0.0
144.968,-0.02,0.0,0.0,0.02,0.002,0.0
145.03,-0.02,0.0,0.0,0.02,0.002,0.0
145.092,-0.0,0.0,0.0,0.02,0.002,0.0
145.156,-0.0,0.0,0.0,0.02,0.002,0.0
145.219,-0.0,0.0,0.0,0.02,0.002,0.0
145.28,-0.0,0.0,0.0,0.02,0.002,0.0
145.342,-0.0,0.0,0.0,0.02,0.002,0.0
145.404,-0.02,0.0,0.0,0.02,0.002,0.0
145.477,-0.02,0.0,0.0,0.02,0.002,0.0
145.542,-0.02,0.0,0.0,0.02,0.002,0.0
145.605,-0.02,0.0,0.0,0.02,0.002,0.0
145.655,-0.02,0.0,0.0,0.02,0.002,0.0
145.731,-0.0,0.0,0.0,0.02,0.002,0.0
145.779,-0.0,0.0,0.0,0.02,0.002,0.0
145.843,-0.0,0.0,0.0,0.02,0.002,0.0
145.909,-0.0,0.0,0.0,0.02,0.002,0.0
145.981,-0.0,0.0,0.0,0.02,0.002,0.0
146.038,-0.0,0.0,0.0,0.02,0.002,0.0
146.101,-0.0,0.0,0.0,0.02,0.002,0.0
146.166,-0.0,0.0,0.0,0.02,0.002,0.0
146.229,-0.0,0.0,0.0,0.02,0.002,0.0
146.294,-0.0,0.0,0.0,0.02,0.002,0.0
146.342,-0.02,0.0,0.0,0.02,0.002,0.0
146.406,-0.02,0.0,0.0,0.02,0.002,0.0
146.481,-0.02,0.0,0.0,0.02,0.002,0.0
146.533,-0.0,0.0,0.0,0.02,0.002,0.0
146.608,-0.0,0.0,0.0,0.02,0.002,0.0
146.655,-0.0,0.0,0.0,0.02,0.002,0.0
146.725,-0.0,0.0,0.0,0.02,0.002,0.0
146.78,-0.0,0.0,0.002,0.02,0.002,0.0
146.842,-0.0,0.0,0.002,0.02,0.002,0.0
146.906,-0.0,0.0,0.002,0.02,0.002,0.0
146.97,-0.0,0.0,0.002,0.02,0.002,0.0
147.032,-0.0,0.0,0.002,0.02,0.002,0.0
147.095,-0.0,0.0,0.002,0.02,0.002,0.0
147.158,-0.02,0.0,0.002,0.02,0.002,0.0
147.221,-0.02,0.0,0.002,0.02,0.002,0.0
147.284,-0.02,0.0,0.002,0.02,0.002,0.0
147.348,-0.02,0.0,0.002,0.02,0.002,0.0
147.409,-0.02,0.0,0.002,0.02,0.002,0.0
147.473,-0.0,0.0,0.002,0.02,0.002,0.0
147.537,-0.0,0.0,0.002,0.02,0.002,0.0
147.599,-0.0,0.0,0.0,0.02,0.002,0.0
147.662,-0.0,0.0,0.0,0.02,0.002,0.0
147.726,-0.0,0.0,0.0,0.02,0.002,0.0
147.781,-0.02,0.0,0.0,0.02,0.002,0.0
147.845,-0.02,0.0,0.0,0.0,0.002,0.0
147.916,-0.02,0.0,0.0,0.0,0.002,0.0
147.973,-0.02,0.0,0.002,0.0,0.002,0.0
148.041,-0.02,0.0,0.0,0.02,0.002,0.0
148.101,-0.0,0.0,0.002,0.02,0.002,0.0
148.165,-0.0,0.0,0.002,0.02,0.002,0.0
148.227,-0.0,0.0,0.002,0.02,0.002,0.0
148.291,-0.0,0.0,0.002,0.02,0.002,0.0
148.354,-0.0,0.0,0.002,0.02,0.002,0.0
148.413,-0.0,0.0,0.002,0.02,0.002,0.0
148.469,-0.0,-0.002,0.002,0.02,0.002,0.0
148.538,-0.0,-0.002,0.002,0.02,0.002,0.0
148.597,-0.0,-0.002,0.002,0.02,0.002,0.0
148.661,-0.0,0.0,0.002,0.02,0.002,0.0
148.725,-0.0,0.0,0.002,0.02,0.002,0.0
148.788,-0.0,0.0,0.002,0.02,0.002,0.0
148.85,-0.0,0.0,0.002,0.02,0.002,0.0
148.912,-0.02,0.0,0.002,0.02,0.002,0.0
148.974,-0.02,0.0,0.002,0.02,0.002,0.0
149.039,-0.02,0.0,0.002,0.02,0.002,0.0
149.094,-0.0,0.0,0.002,0.02,0.002,0.0
149.163,-0.0,0.0,0.002,0.02,0.002,0.0
149.221,-0.02,0.0,0.002,0.02,0.002,0.0
149.285,-0.02,0.0,0.002,0.02,0.002,0.0
149.351,-0.02,0.0,0.002,0.02,0.002,0.0
149.412,-0.0,0.0,0.002,0.02,0.002,0.0
149.474,-0.0,0.0,0.002,0.02,0.004,0.0
149.534,-0.0,0.0,0.002,0.02,0.004,0.0
149.606,-0.02,0.0,0.002,0.02,0.004,0.0
149.662,-0.02,0.0,0.002,0.02,0.004,0.0
149.717,-0.0,0.0,0.0,0.02,0.004,0.0
149.781,-0.0,0.0,0.0,0.02,0.004,0.0
149.852,-0.0,0.0,0.0,0.02,0.004,0.0
149.909,-0.0,0.0,0.0,0.02,0.004,0.0
149.977,-0.0,0.0,0.0,0.02,0.004,0.0
150.037,-0.0,0.0,0.002,0.02,0.004,0.0
150.103,-0.0,-0.002,0.0,0.02,0.004,0.0
150.165,-0.0,-0.002,0.0,0.02,0.004,0.0
150.227,-0.0,-0.002,0.0,0.02,0.004,0.0
150.282,-0.0,-0.002,0.0,0.02,0.004,0.0
150.352,-0.02,-0.002,0.0,0.02,0.004,0.0
150.405,-0.02,-0.002,0.0,0.02,0.004,0.0
150.478,-0.02,-0.002,0.0,0.02,0.004,0.0
150.533,-0.02,-0.002,0.0,0.02,0.004,0.0
150.602,-0.02,-0.002,0.0,0.02,0.004,0.0
150.66,-0.02,-0.002,0.0,0.02,0.004,0.0
150.725,-0.02,-0.002,0.0,0.02,0.004,0.0
150.793,-0.02,-0.002,0.0,0.02,0.004,0.0
150.853,-0.0,-0.002,0.0,0.02,0.004,0.0
150.92,-0.0,-0.002,0.0,0.02,0.004,0.0
150.981,-0.02,-0.002,0.0,0.02,0.004,0.0
151.029,-0.02,-0.002,0.0,0.02,0.004,0.0
151.092,-0.02,-0.002,0.0,0.02,0.004,0.0
151.156,-0.0,-0.002,0.0,0.02,0.004,0.0
151.218,-0.0,-0.002,0.0,0.02,0.004,0.0
151.282,-0.0,-0.002,0.0,0.02,0.004,0.0
151.344,-0.02,-0.002,0.0,0.02,0.004,0.0
151.407,-0.02,-0.002,0.0,0.02,0.004,0.0
151.47,-0.0,-0.002,0.0,0.02,0.004,0.0
151.53,-0.0,-0.002,0.0,0.02,0.004,0.0
151.594,-0.0,-0.002,0.0,0.02,0.004,0.0
151.656,-0.02,-0.002,0.0,0.02,0.004,0.0
151.72,-0.02,-0.002,0.0,0.02,0.004,0.0
151.781,-0.0,-0.002,0.0,0.02,0.004,0.0
151.845,-0.0,-0.002,0.0,0.02,0.004,0.0
151.909,-0.0,-0.002,0.0,0.02,0.004,0.0
151.971,-0.0,-0.002,0.0,0.0,0.004,0.0
152.034,-0.0,-0.002,0.0,0.0,0.004,0.0
152.095,-0.0,-0.002,0.0,0.0,0.004,0.0
152.157,-0.0,-0.002,0.0,0.02,0.004,0.0
152.22,-0.0,-0.002,0.0,0.02,0.004,0.0
152.282,-0.0,0.0,0.0,0.02,0.004,0.0
152.345,-0.0,0.0,0.0,0.02,0.004,0.0
152.405,-0.0,0.0,-0.002,0.02,0.004,0.0
152.47,-0.0,0.0,-0.002,0.02,0.004,0.0
152.533,-0.0,0.0,-0.002,0.02,0.004,0.0
152.597,-0.0,0.0,0.0,0.02,0.004,0.0
152.661,-0.0,0.0,0.0,0.02,0.004,0.0
152.725,-0.02,0.0,0.0,0.02,0.004,0.0
152.787,-0.02,0.0,0.0,0.02,0.004,0.0
152.848,-0.02,0.0,0.0,0.02,0.004,0.0
152.909,-0.0,0.0,0.0,0.02,0.004,0.0
152.969,-0.0,0.0,-0.002,0.02,0.004,0.0
153.029,-0.0,0.0,-0.002,0.02,0.004,0.0
153.093,-0.0,0.0,-0.002,0.02,0.004,0.0
153.156,-0.0,0.0,-0.002,0.02,0.004,0.0
153.219,-0.02,0.0,-0.002,0.02,0.004,0.0
153.281,-0.02,0.0,-0.002,0.02,0.004,0.0
153.345,-0.02,0.0,-0.002,0.02,0.004,0.0
153.405,-0.02,0.0,-0.002,0.02,0.004,0.0
153.467,-0.02,0.0,-0.002,0.02,0.004,0.0
153.541,-0.0,0.0,-0.002,0.02,0.004,0.0
153.592,-0.0,0.0,-0.002,0.02,0.004,0.0
153.654,-0.0,-0.002,0.0,0.02,0.004,0.0
153.732,-0.0,-0.002,0.0,0.02,0.004,0.0
153.796,-0.0,-0.002,0.0,0.02,0.004,0.0
153.858,-0.0,-0.002,0.0,0.02,0.004,0.0
153.92,-0.0,-0.002,0.0,0.02,0.004,0.0
153.984,-0.0,0.0,0.0,0.02,0.004,0.0
154.045,-0.0,0.0,0.0,0.02,0.004,0.0
154.122,-0.0,0.0,0.0,0.02,0.004,0.0
154.17,-0.0,0.0,-0.002,0.02,0.004,0.0
154.234,-0.0,0.0,0.0,0.02,0.004,0.0
154.298,-0.0,0.0,0.0,0.02,0.004,0.0
154.362,-0.0,0.0,0.0,0.02,0.004,0.0
154.421,-0.0,0.0,0.0,0.02,0.004,0.0
154.485,-0.0,0.0,0.0,0.02,0.004,0.0
154.548,-0.0,0.0,0.0,0.02,0.004,0.0
154.61,-0.0,0.0,0.0,0.02,0.004,0.0
154.673,-0.02,-0.002,0.0,0.02,0.004,0.0
154.736,-0.02,0.0,0.0,0.02,0.004,0.0
154.799,-0.02,0.0,0.0,0.02,0.004,0.0
154.861,-0.02,0.0,0.0,0.02,0.004,0.0
154.923,-0.02,0.0,0.0,0.02,0.004,0.0
154.988,-0.0,0.0,-0.002,0.02,0.004,0.0
155.05,-0.0,0.0,-0.002,0.02,0.004,0.0
155.109,-0.0,0.0,-0.002,0.02,0.004,0.0
155.172,-0.0,0.0,-0.002,0.0,0.004,0.0
155.237,-0.0,-0.002,-0.002,0.0,0.004,0.0
155.301,-0.0,-0.002,-0.002,0.0,0.0,0.0
155.364,-0.0,-0.002,-0.002,0.0,-0.036,0.006
155.428,-0.12,-0.011,-0.002,0.0,-0.18,0.011
155.489,-0.12,-0.313,-0.023,-1.12,-0.478,0.028
155.552,-0.12,-0.364,-0.028,-1.12,-1.226,0.038
155.617,-0.13,-0.364,-0.028,-3.27,-2.053,0.034
155.679,-0.13,-0.366,-0.03,-3.27,-2.999,0.047
155.732,-0.13,-0.366,-0.03,-3.27,-3.723,0.074
155.797,-0.13,-0.366,-0.032,-5.66,-4.669,0.074
155.865,-0.13,-0.366,-0.032,-5.66,-5.698,0.074
155.925,-0.13,-0.368,-0.032,-8.06,-6.684,0.078
155.995,-0.13,-0.368,-0.032,-8.06,-7.734,0.102
156.053,-0.13,-0.375,-0.03,-8.06,-8.611,0.133
156.117,-0.13,-0.377,-0.03,-10.38,-9.485,0.127
156.181,-0.13,-0.379,-0.03,-10.38,-10.543,0.135
156.242,-0.13,-0.381,-0.03,-10.38,-11.466,0.159
156.303,-0.13,-0.383,-0.032,-12.78,-12.429,0.167
156.366,-0.13,-0.383,-0.032,-12.78,-13.272,0.165
156.421,-0.13,-0.383,-0.032,-15.12,-14.192,0.165
156.483,-0.13,-0.383,-0.03,-15.12,-15.028,0.171
156.549,-0.13,-0.381,-0.03,-15.12,-16.036,0.19
156.616,-0.13,-0.381,-0.03,-17.35,-16.921,0.207
156.677,-0.13,-0.392,-0.032,-17.35,-17.355,0.218
156.741,-0.13,-0.387,-0.034,-17.79,-17.492,0.222
156.809,-0.13,-0.358,-0.03,-17.79,-17.469,0.214
156.867,-0.0,-0.188,-0.019,-17.79,-17.304,0.22
156.932,-0.0,0.116,-0.008,-16.65,-16.925,0.212
156.993,-0.0,0.114,-0.008,-16.65,-16.243,0.201
157.045,-0.0,0.114,-0.008,-14.53,-15.636,0.201
157.117,-0.0,0.114,-0.008,-14.53,-14.556,0.19
157.172,-0.0,0.114,-0.008,-14.53,-13.771,0.186
157.237,-0.0,0.114,-0.008,-12.17,-12.764,0.176
157.301,-0.0,0.114,-0.008,-12.17,-11.832,0.167
157.362,-0.0,0.114,-0.008,-10.04,-10.89,0.157
157.425,-0.0,0.114,-0.008,-10.04,-9.95,0.131
157.488,-0.02,0.114,-0.008,-10.04,-8.998,0.121
157.551,-0.02,0.114,-0.008,-7.69,-8.086,0.121
157.614,-0.02,0.114,-0.008,-7.69,-7.12,0.097
157.678,-0.0,0.114,-0.008,-5.29,-6.104,0.051
157.741,-0.0,0.114,-0.008,-5.29,-5.218,0.051
157.797,-0.0,0.114,-0.008,-5.29,-4.341,0.051
157.861,-0.0,0.114,-0.008,-2.87,-3.425,0.047
157.932,-0.0,0.114,-0.008,-2.87,-2.299,0.002
157.989,-0.0,0.114,-0.008,-0.51,-1.372,0.004
158.057,-0.0,0.114,-0.008,-0.51,-0.451,-0.025
158.117,-0.0,0.114,-0.008,-0.51,0.48,-0.055
158.181,-0.0,0.114,-0.008,1.83,1.45,-0.07
158.245,-0.0,0.114,-0.008,1.83,2.381,-0.089
158.306,-0.0,0.114,-0.008,1.83,3.37,-0.127
158.368,-0.0,0.114,-0.008,4.19,4.227,-0.15
158.421,-0.0,0.114,-0.008,4.19,5.025,-0.152
158.485,-0.0,0.114,-0.008,6.57,5.944,-0.167
158.552,-0.0,0.114,-0.008,6.57,7.034,-0.188
158.613,-0.0,0.114,-0.008,6.57,7.895,-0.193
158.677,-0.0,0.114,-0.008,8.9,8.862,-0.216
158.739,-0.0,0.114,-0.008,8.9,9.766,-0.222
158.801,-0.0,0.114,-0.008,11.16,10.746,-0.248
158.865,-0.0,0.114,-0.008,11.16,11.481,-0.273
158.925,-0.0,0.114,-0.008,11.16,11.834,-0.284
158.988,-0.0,0.114,-0.008,11.68,11.923,-0.279
159.05,-0.0,0.114,-0.008,11.68,11.894,-0.277
159.11,-0.12,0.023,-0.034,10.63,11.684,-0.265
159.172,-0.12,-0.131,-0.042,10.63,11.364,-0.248
159.235,-0.15,-0.119,-0.042,10.63,10.554,-0.239
159.298,-0.15,-0.116,-0.042,8.52,9.762,-0.229
159.362,-0.15,-0.114,-0.042,8.52,8.799,-0.21
159.423,-0.13,-0.114,-0.038,8.52,7.87,-0.184
159.487,-0.13,-0.114,-0.036,6.12,6.966,-0.176
159.549,-0.13,-0.114,-0.036,6.12,6.128,-0.174
159.61,-0.13,-0.114,-0.036,3.79,5.179,-0.155
159.673,-0.13,-0.116,-0.034,3.79,4.271,-0.148
159.733,-0.13,-0.121,-0.034,3.79,3.391,-0.142
159.808,-0.13,-0.121,-0.034,1.47,2.305,-0.11
159.861,-0.13,-0.123,-0.034,1.47,1.558,-0.11
159.92,-0.13,-0.123,-0.036,-0.89,0.616,-0.089
159.984,-0.13,-0.123,-0.036,-0.89,-0.332,-0.064
160.045,-0.13,-0.123,-0.038,-0.89,-1.251,-0.013
160.109,-0.13,-0.127,-0.04,-3.24,-2.148,-0.008
160.172,-0.13,-0.127,-0.042,-3.24,-3.177,0.03
160.234,-0.13,-0.127,-0.044,-5.66,-4.119,0.053
160.297,-0.13,-0.129,-0.044,-5.66,-4.959,0.061
160.36,-0.13,-0.129,-0.047,-5.66,-5.982,0.061
160.42,-0.13,-0.131,-0.049,-8.09,-6.82,0.078
160.484,-0.13,-0.131,-0.053,-8.09,-7.895,0.119
160.548,-0.13,-0.131,-0.053,-8.09,-8.852,0.138
160.611,-0.13,-0.131,-0.053,-10.4,-9.811,0.144
160.674,-0.13,-0.135,-0.049,-10.4,-10.746,0.176
160.737,-0.13,-0.138,-0.049,-12.78,-11.735,0.178
160.799,-0.13,-0.138,-0.051,-12.78,-12.687,0.182
160.86,-0.13,-0.138,-0.053,-12.78,-13.612,0.184
160.922,-0.13,-0.133,-0.053,-14.87,-14.334,0.186
160.984,-0.08,-0.11,-0.051,-14.87,-14.355,0.186
161.047,-0.08,0.015,-0.04,-14.21,-14.226,0.184
161.11,-0.08,0.322,-0.03,-14.21,-13.885,0.184
161.172,-0.0,0.364,-0.028,-14.21,-13.147,0.199
161.237,-0.0,0.364,-0.028,-12.23,-12.38,0.203
161.298,-0.0,0.364,-0.028,-12.23,-11.447,0.195
161.362,-0.0,0.364,-0.028,-9.96,-10.528,0.186
161.422,-0.0,0.364,-0.028,-9.96,-9.701,0.155
161.485,-0.0,0.364,-0.028,-9.96,-8.759,0.148
161.546,-0.0,0.364,-0.028,-7.62,-7.834,0.135
161.609,-0.0,0.364,-0.028,-7.62,-6.941,0.108
161.672,-0.0,0.364,-0.028,-5.18,-5.831,0.068
161.736,-0.0,0.362,-0.028,-5.18,-4.883,0.057
161.797,-0.0,0.362,-0.028,-5.18,-3.99,0.053
161.861,-0.0,0.362,-0.028,-2.99,-3.061,0.028
161.923,-0.0,0.362,-0.028,-2.99,-2.06,0.002
161.985,-0.0,0.362,-0.028,-0.65,-1.175,0.011
162.047,-0.0,0.362,-0.028,-0.65,-0.286,-0.006
162.109,-0.0,0.362,-0.028,-0.65,0.677,-0.025
162.17,-0.0,0.362,-0.028,1.75,1.632,-0.04
162.245,-0.0,0.362,-0.028,1.75,2.792,-0.057
162.296,-0.0,0.362,-0.028,4.08,3.541,-0.083
162.358,-0.0,0.362,-0.028,4.08,4.445,-0.093
162.436,-0.0,0.362,-0.028,4.08,5.594,-0.104
162.5,-0.0,0.362,-0.028,6.48,6.517,-0.135
162.561,-0.0,0.362,-0.028,6.48,7.396,-0.129
162.624,-0.0,0.362,-0.028,8.67,8.293,-0.146
162.687,-0.0,0.362,-0.028,8.67,9.142,-0.155
162.75,-0.0,0.362,-0.028,8.67,9.432,-0.155
162.813,-0.0,0.362,-0.028,9.18,9.506,-0.152
162.876,-0.0,0.362,-0.028,9.18,9.523,-0.152
162.937,-0.0,0.362,-0.028,9.2,9.529,-0.155
163.001,-0.0,0.362,-0.028,9.2,9.531,-0.155
163.061,-0.0,0.362,-0.028,9.2,9.533,-0.155
163.124,-0.0,0.362,-0.028,9.22,9.538,-0.155
163.188,-0.0,0.362,-0.028,9.22,9.54,-0.155
163.249,-0.0,0.362,-0.025,9.22,9.538,-0.155
163.311,-0.0,0.362,-0.025,9.22,9.517,-0.15
163.373,-0.12,0.358,-0.028,9.22,9.447,-0.144
163.437,-0.12,0.161,-0.036,8.17,9.133,-0.129
163.499,-0.12,0.085,-0.047,8.17,8.672,-0.123
163.562,-0.13,0.089,-0.044,8.17,7.834,-0.119
163.626,-0.13,0.089,-0.042,6.02,6.968,-0.116
163.689,-0.13,0.089,-0.042,6.02,6.043,-0.099
163.749,-0.13,0.089,-0.042,3.64,5.127,-0.072
163.813,-0.13,0.089,-0.04,3.64,4.221,-0.066
163.875,-0.13,0.083,-0.038,3.64,3.34,-0.049
163.937,-0.13,0.083,-0.038,1.22,2.436,-0.021
163.998,-0.13,0.083,-0.038,1.22,1.52,-0.008
164.068,-0.13,0.083,-0.038,-1.03,0.489,0.042
164.125,-0.13,0.083,-0.038,-1.03,-0.362,0.059
164.188,-0.13,0.08,-0.04,-1.03,-1.272,0.106
164.251,-0.13,0.078,-0.042,-3.45,-2.269,0.104
164.312,-0.13,0.078,-0.044,-3.45,-3.099,0.131
164.375,-0.13,0.078,-0.044,-5.81,-4.14,0.163
164.438,-0.13,0.078,-0.049,-5.81,-5.055,0.163
164.5,-0.13,0.076,-0.049,-5.81,-5.908,0.163
164.562,-0.13,0.074,-0.051,-7.98,-6.843,0.186
164.624,-0.13,0.074,-0.051,-7.98,-7.813,0.222
164.693,-0.13,0.072,-0.053,-10.3,-8.875,0.243
164.765,-0.13,0.072,-0.053,-10.3,-9.98,0.25
164.821,-0.13,0.068,-0.051,-10.3,-10.907,0.282
164.887,-0.13,0.066,-0.051,-12.68,-11.868,0.29
164.948,-0.13,0.066,-0.053,-12.68,-12.783,0.29
164.998,-0.13,0.066,-0.057,-14.72,-13.521,0.29
165.075,-0.13,0.063,-0.055,-14.72,-14.326,0.29
165.125,-0.13,0.053,-0.053,-14.72,-14.533,0.292
165.194,-0.13,0.042,-0.053,-15.27,-14.573,0.292
165.252,-0.13,0.04,-0.055,-15.27,-14.575,0.29
165.316,-0.13,0.034,-0.055,-15.31,-14.584,0.29
165.384,-0.13,0.034,-0.055,-15.31,-14.586,0.292
165.444,-0.13,0.032,-0.055,-15.31,-14.586,0.292
165.511,-0.13,0.055,-0.055,-15.29,-14.573,0.282
165.573,-0.0,0.116,-0.051,-15.29,-14.497,0.282
165.637,-0.0,0.432,-0.036,-14.3,-14.173,0.277
165.701,-0.0,0.544,-0.025,-14.3,-13.724,0.292
165.755,0.02,0.544,-0.025,-14.3,-12.956,0.294
165.811,0.02,0.544,-0.025,-12.11,-12.256,0.296
165.874,0.02,0.544,-0.025,-12.11,-11.305,0.292
165.938,-0.0,0.544,-0.025,-9.86,-10.355,0.265
165.999,-0.0,0.544,-0.025,-9.86,-9.519,0.246
166.061,-0.0,0.544,-0.025,-9.86,-8.501,0.239
166.123,-0.0,0.544,-0.025,-7.54,-7.576,0.207
166.186,-0.0,0.544,-0.025,-7.54,-6.706,0.186
166.26,-0.0,0.544,-0.025,-5.06,-5.541,0.171
166.312,-0.0,0.544,-0.025,-5.06,-4.779,0.174
166.388,-0.0,0.544,-0.025,-5.06,-3.636,0.167
166.435,-0.0,0.544,-0.025,-2.68,-2.91,0.133
166.508,-0.0,0.544,-0.025,-2.68,-1.727,0.108
166.564,-0.0,0.544,-0.025,-0.32,-0.953,0.116
166.644,-0.0,0.544,-0.025,-0.32,0.199,0.085
166.693,-0.0,0.544,-0.025,-0.32,0.938,0.07
166.756,-0.0,0.544,-0.025,2.04,1.933,0.047
166.822,-0.0,0.544,-0.025,2.04,2.913,0.021
166.883,-0.0,0.544,-0.025,2.04,3.778,-0.008
166.945,-0.0,0.544,-0.025,4.4,4.701,-0.019
167.006,-0.0,0.544,-0.025,4.4,5.607,-0.034
167.071,-0.0,0.544,-0.025,6.76,6.566,-0.061
167.133,-0.0,0.544,-0.025,6.76,7.554,-0.07
167.188,-0.0,0.544,-0.025,6.76,8.39,-0.089
167.257,-0.0,0.544,-0.025,8.97,9.273,-0.112
167.311,-0.0,0.544,-0.025,8.97,9.705,-0.121
167.38,-0.0,0.544,-0.025,9.45,9.853,-0.125
167.444,-0.0,0.544,-0.025,9.45,9.874,-0.125
167.506,-0.0,0.544,-0.025,9.45,9.876,-0.125
167.568,-0.0,0.544,-0.025,9.47,9.876,-0.125
167.631,-0.0,0.544,-0.025,9.47,9.878,-0.125
167.695,-0.0,0.544,-0.025,9.47,9.878,-0.125
167.757,-0.0,0.544,-0.025,9.47,9.881,-0.123
167.812,-0.0,0.544,-0.025,9.47,9.881,-0.123
167.876,-0.0,0.544,-0.025,9.47,9.868,-0.121
167.944,-0.0,0.544,-0.025,9.47,9.826,-0.116
168.004,-0.12,0.389,-0.04,8.34,9.567,-0.106
168.069,-0.12,0.22,-0.061,8.34,9.186,-0.093
168.131,-0.13,0.224,-0.057,8.34,8.393,-0.089
168.194,-0.13,0.226,-0.055,6.17,7.525,-0.074
168.256,-0.13,0.226,-0.055,6.17,6.727,-0.066
168.32,-0.13,0.226,-0.055,6.17,5.723,-0.055
168.381,-0.13,0.224,-0.051,3.81,4.813,-0.059
168.437,-0.13,0.22,-0.049,3.81,4.094,-0.057
168.501,-0.13,0.218,-0.049,1.49,3.126,-0.025
168.573,-0.13,0.218,-0.053,1.49,2.123,0.006
168.629,-0.13,0.216,-0.053,1.49,1.293,0.015
168.698,-0.13,0.216,-0.055,-0.86,0.246,0.053
168.756,-0.13,0.214,-0.055,-0.86,-0.595,0.078
168.82,-0.13,0.214,-0.055,-3.22,-1.621,0.129
168.886,-0.13,0.212,-0.055,-3.22,-2.57,0.127
168.948,-0.13,0.212,-0.055,-3.22,-3.512,0.186
169.01,-0.13,0.212,-0.055,-5.64,-4.445,0.188
169.072,-0.13,0.212,-0.055,-5.64,-5.366,0.193
169.125,-0.13,0.212,-0.055,-8.04,-6.136,0.193
169.2,-0.13,0.21,-0.055,-8.04,-7.254,0.207
169.252,-0.12,0.21,-0.057,-8.04,-8.134,0.239
169.316,-0.12,0.207,-0.057,-10.36,-9.081,0.269
169.384,-0.12,0.205,-0.057,-10.36,-10.141,0.286
169.445,-0.13,0.201,-0.055,-12.74,-10.966,0.322
169.511,-0.13,0.201,-0.057,-12.74,-12.018,0.337
169.562,-0.12,0.201,-0.059,-12.74,-12.753,0.337
169.636,-0.12,0.201,-0.061,-15.06,-13.847,0.339
169.698,-0.12,0.201,-0.059,-15.06,-14.734,0.345
169.762,-0.12,0.201,-0.066,-15.06,-15.737,0.368
169.823,-0.12,0.203,-0.064,-17.26,-16.421,0.375
169.876,-0.06,0.224,-0.057,-17.26,-16.466,0.373
169.941,-0.06,0.326,-0.049,-16.63,-16.343,0.37
170.013,-0.06,0.665,-0.036,-16.63,-16.019,0.368
170.069,-0.0,0.701,-0.032,-16.63,-15.471,0.381
