Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
9.84,-3.41,8.911,0.516,0.038,0.064,-0.008
9.952,-13.429,3.442,0.495,0.038,-0.216,-0.023
10.08,-24.648,-8.42,0.506,0.038,-0.239,-0.034
10.208,-35.81,-19.124,0.521,0.038,-0.29,-0.036
10.32,-37.962,-24.321,0.474,0.038,-0.262,-0.025
10.432,-37.981,-24.259,0.474,0.0,-0.21,-0.019
10.544,-38.019,-24.221,0.476,0.019,-0.165,-0.017
10.656,-38.057,-24.221,0.474,0.0,-0.161,-0.017
10.768,-38.076,-24.221,0.472,0.019,-0.161,-0.019
10.912,-35.924,-24.143,0.459,-0.057,-0.044,-0.019
11.04,-24.667,-16.112,0.324,-0.057,0.201,-0.004
11.152,-13.352,-6.422,0.32,-0.038,0.205,-0.004
11.264,-3.486,4.149,0.353,-0.038,0.197,0.013
11.376,-0.133,10.001,0.379,-0.019,0.191,0.013
11.504,-0.133,9.986,0.37,-0.019,0.186,0.011
11.632,-0.133,9.986,0.37,0.0,0.186,0.008
11.744,-0.133,9.984,0.37,-0.019,0.186,0.008
11.856,-0.133,9.984,0.37,-0.019,0.186,0.006
11.984,-2.057,9.94,0.37,0.038,0.099,0.006
12.112,-13.352,4.233,0.248,0.038,-0.205,-0.025
12.239,-24.648,-6.78,0.21,0.038,-0.237,-0.044
12.351,-35.81,-17.16,0.277,0.038,-0.271,-0.051
12.464,-37.905,-23.664,0.337,0.038,-0.258,-0.04
12.576,-37.943,-23.639,0.347,0.038,-0.239,-0.036
12.704,-37.962,-23.628,0.345,0.038,-0.226,-0.036
12.832,-37.981,-23.603,0.347,0.019,-0.199,-0.036
12.944,-37.981,-23.592,0.347,0.019,-0.193,-0.036
13.088,-35.867,-23.533,0.345,-0.076,-0.102,-0.036
13.199,-25.752,-18.114,0.218,-0.076,0.239,-0.028
13.328,-14.286,-6.919,0.212,-0.076,0.239,-0.019
13.456,-3.295,4.487,0.265,-0.057,0.229,-0.011
13.567,-0.133,8.24,0.318,-0.038,0.218,-0.006
13.68,-0.133,8.24,0.318,-0.038,0.218,-0.006
13.792,-0.133,8.24,0.318,-0.019,0.216,-0.008
13.903,-0.133,8.24,0.318,-0.019,0.21,-0.008
14.032,-0.133,8.24,0.318,-0.019,0.203,-0.008
14.159,-2.324,8.24,0.318,0.038,0.097,-0.008
14.272,-13.486,3.869,0.186,0.038,-0.193,-0.036
14.384,-23.333,-6.325,0.102,0.038,-0.205,-0.042
14.496,-33.105,-16.55,0.165,0.038,-0.243,-0.051
14.608,-37.867,-24.577,0.131,0.038,-0.241,-0.049
14.736,-37.943,-24.972,0.106,0.057,-0.224,-0.04
14.864,-37.962,-24.96,0.106,0.038,-0.201,-0.038
14.992,-37.962,-24.945,0.106,0.019,-0.19,-0.038
15.104,-37.981,-24.93,0.106,0.019,-0.174,-0.036
15.215,-35.867,-24.856,0.095,-0.076,-0.095,-0.036
15.344,-24.876,-18.407,-0.025,-0.076,0.252,-0.034
15.472,-13.6,-6.922,-0.021,-0.057,0.252,-0.03
15.6,-2.171,4.384,0.085,-0.057,0.248,-0.019
15.712,-0.133,9.595,0.142,-0.038,0.239,-0.017
15.824,-0.133,9.595,0.142,-0.038,0.237,-0.017
15.952,-0.133,9.595,0.142,-0.038,0.233,-0.017
16.08,-0.133,9.595,0.142,-0.019,0.226,-0.017
16.209,-0.133,9.595,0.142,-0.019,0.22,-0.017
16.319,-5.029,9.44,0.138,0.038,0.049,-0.015
16.432,-15.048,3.245,-0.023,0.057,-0.186,-0.032
16.56,-25.981,-7.719,-0.144,0.038,-0.21,-0.053
16.688,-36.743,-19.602,-0.074,0.038,-0.248,-0.057
16.8,-37.905,-23.766,-0.125,0.038,-0.239,-0.047
16.911,-37.943,-23.743,-0.106,0.038,-0.231,-0.044
17.023,-37.962,-23.73,-0.104,0.038,-0.218,-0.042
17.136,-37.962,-23.715,-0.104,0.038,-0.207,-0.042
17.248,-37.962,-23.713,-0.106,0.038,-0.203,-0.042
17.36,-35.752,-23.639,-0.121,-0.057,-0.078,-0.042
17.487,-24.267,-16.681,-0.265,-0.057,0.243,-0.034
17.615,-13.124,-5.179,-0.286,-0.057,0.243,-0.03
17.744,-1.81,5.975,-0.171,-0.057,0.239,-0.021
17.855,-0.133,10.687,-0.165,-0.038,0.235,-0.019
17.968,-0.133,10.687,-0.165,-0.038,0.231,-0.019
18.08,-0.133,10.687,-0.165,-0.038,0.229,-0.019
18.191,-0.133,10.687,-0.165,-0.038,0.226,-0.019
18.32,-0.133,10.687,-0.165,-0.019,0.224,-0.019
18.447,-3.657,10.609,-0.165,0.038,0.055,-0.019
18.559,-15.048,4.422,-0.282,0.038,-0.188,-0.036
18.671,-24.857,-5.948,-0.182,0.038,-0.197,-0.042
18.783,-34.667,-16.076,-0.267,0.038,-0.233,-0.051
18.912,-37.886,-23.226,-0.246,0.038,-0.231,-0.049
19.039,-37.924,-23.211,-0.237,0.038,-0.22,-0.042
19.152,-37.943,-23.209,-0.237,0.038,-0.218,-0.042
19.263,-37.962,-23.203,-0.237,0.038,-0.216,-0.042
19.376,-37.962,-23.201,-0.237,0.038,-0.214,-0.04
19.503,-36.095,-23.118,-0.248,-0.057,-0.116,-0.04
19.631,-24.629,-15.507,-0.356,-0.057,0.256,-0.036
19.76,-13.2,-4.532,-0.345,-0.057,0.256,-0.028
19.872,-2.095,4.887,-0.328,-0.057,0.265,-0.028
19.984,-0.133,9.578,-0.226,-0.038,0.254,-0.025
20.096,-0.133,9.578,-0.226,-0.038,0.254,-0.025
20.208,-0.133,9.578,-0.226,-0.038,0.252,-0.025
20.319,-0.133,9.578,-0.226,-0.038,0.25,-0.025
20.432,-0.133,9.578,-0.226,-0.038,0.248,-0.025
20.576,-2.229,9.546,-0.222,0.038,0.138,-0.023
20.703,-13.562,2.57,-0.315,0.038,-0.163,-0.04
20.816,-24.857,-7.389,-0.33,0.038,-0.18,-0.051
20.928,-34.648,-17.321,-0.417,0.038,-0.218,-0.068
21.039,-37.867,-25.118,-0.313,0.038,-0.224,-0.07
21.151,-37.905,-25.197,-0.317,0.038,-0.218,-0.068
21.279,-37.924,-25.195,-0.317,0.038,-0.216,-0.068
21.408,-37.943,-25.193,-0.317,0.038,-0.212,-0.061
21.519,-37.962,-25.19,-0.317,0.038,-0.207,-0.061
21.664,-34.667,-25.051,-0.345,-0.057,-0.055,-0.061
21.791,-23.39,-16.891,-0.459,-0.057,0.256,-0.053
21.903,-12.152,-6.801,-0.457,-0.057,0.246,-0.044
22.015,-2.438,3.222,-0.381,-0.057,0.26,-0.044
22.127,-0.152,7.717,-0.258,-0.057,0.26,-0.04
22.255,-0.152,7.832,-0.248,-0.057,0.26,-0.04
22.384,-0.152,7.83,-0.248,-0.057,0.26,-0.038
22.496,-0.152,7.823,-0.248,-0.038,0.258,-0.036
22.607,-0.152,7.823,-0.248,-0.038,0.256,-0.036
22.719,-0.133,7.823,-0.246,-0.038,0.256,-0.036
22.832,-0.133,7.823,-0.246,-0.038,0.254,-0.036
22.943,-0.133,7.823,-0.246,-0.038,0.254,-0.036
23.055,-0.133,7.823,-0.246,-0.038,0.254,-0.036
23.167,-0.133,7.823,-0.246,-0.038,0.252,-0.036
23.279,-0.133,7.821,-0.246,-0.038,0.252,-0.036
23.407,-0.133,7.821,-0.246,-0.038,0.252,-0.036
23.535,-0.133,7.821,-0.246,-0.038,0.25,-0.036
23.647,-0.133,7.819,-0.246,-0.038,0.25,-0.036
23.759,-0.133,7.81,-0.239,5.79,-0.197,-0.036
23.871,-0.133,7.808,-0.237,15.829,-10.012,0.038
24.0,-0.133,7.8,-0.256,27.39,-21.994,0.152
24.111,-0.133,7.8,-0.258,36.99,-31.911,0.212
24.224,-0.133,7.775,-0.258,37.943,-38.079,0.254
24.335,-0.133,7.775,-0.258,37.943,-38.117,0.256
24.447,-0.133,7.772,-0.258,37.943,-38.117,0.256
24.559,-0.133,7.772,-0.258,37.943,-38.119,0.256
24.687,-0.133,7.772,-0.258,37.943,-38.119,0.256
24.816,0.0,7.963,-0.243,33.962,-37.998,0.273
24.927,0.019,8.615,-0.226,23.752,-30.448,0.229
25.039,0.019,8.659,-0.22,13.581,-20.453,0.161
25.151,0.019,8.676,-0.199,3.295,-10.304,0.083
25.263,0.019,8.699,-0.199,0.171,-1.099,-0.006
25.375,0.019,8.712,-0.199,0.152,-0.508,-0.006
25.503,0.019,8.716,-0.199,0.152,-0.508,-0.006
25.631,0.019,8.716,-0.199,0.152,-0.508,-0.006
25.759,0.019,8.716,-0.199,0.152,-0.506,-0.006
25.887,-0.038,8.589,-0.203,4.4,-0.669,-0.006
25.999,-0.038,8.276,-0.21,14.667,-8.752,0.059
26.111,-0.038,8.276,-0.21,24.59,-18.796,0.152
26.239,-0.038,8.276,-0.21,36.248,-30.838,0.21
26.367,-0.038,8.291,-0.197,37.943,-38.085,0.237
26.479,-0.038,8.291,-0.197,37.943,-38.113,0.237
26.591,-0.038,8.291,-0.197,37.943,-38.113,0.237
26.703,-0.038,8.291,-0.197,37.943,-38.113,0.237
26.816,-0.038,8.291,-0.197,37.962,-38.113,0.237
26.959,0.057,8.306,-0.197,35.181,-38.039,0.248
27.071,0.057,8.344,-0.212,24.857,-31.631,0.205
27.183,0.057,8.378,-0.199,15.01,-21.821,0.15
27.295,0.057,8.39,-0.203,4.838,-11.726,0.078
27.423,0.057,8.422,-0.205,0.171,-0.946,-0.028
27.551,0.057,8.439,-0.205,0.152,-0.47,-0.032
27.664,0.057,8.441,-0.205,0.152,-0.468,-0.032
27.774,0.057,8.445,-0.205,0.152,-0.466,-0.032
27.887,0.038,8.445,-0.205,0.152,-0.464,-0.032
28.015,-0.038,8.388,-0.205,2.114,-0.521,-0.032
28.127,-0.038,7.971,-0.214,12.476,-6.534,0.006
28.255,-0.038,7.971,-0.214,23.848,-18.148,0.074
28.383,-0.038,7.971,-0.214,35.467,-30.228,0.146
28.495,-0.038,7.963,-0.216,37.943,-37.848,0.184
28.607,-0.038,7.963,-0.216,37.943,-38.079,0.186
28.719,-0.038,7.963,-0.216,37.943,-38.079,0.188
28.848,-0.038,7.963,-0.216,37.962,-38.079,0.188
28.974,-0.038,7.963,-0.216,37.962,-38.079,0.188
29.102,0.057,8.16,-0.205,33.886,-37.929,0.201
29.215,0.057,8.221,-0.203,23.638,-30.666,0.152
29.327,0.057,8.242,-0.19,13.638,-19.918,0.089
29.438,0.057,8.266,-0.195,3.429,-9.785,0.021
29.567,0.057,8.297,-0.195,0.171,-0.69,-0.059
29.695,0.057,8.308,-0.197,0.152,-0.495,-0.059
29.823,0.057,8.312,-0.197,0.152,-0.493,-0.059
29.936,0.057,8.312,-0.197,0.152,-0.491,-0.059
30.047,0.057,8.312,-0.197,0.152,-0.491,-0.059
30.159,-0.038,8.217,-0.201,3.01,-0.595,-0.057
30.27,-0.038,7.832,-0.201,13.295,-7.48,-0.019
30.383,-0.038,7.83,-0.203,23.295,-17.638,0.03
30.511,-0.038,7.836,-0.201,35.029,-29.686,0.104
30.638,-0.038,7.83,-0.207,37.943,-37.969,0.146
30.751,-0.038,7.838,-0.207,37.943,-38.056,0.146
30.863,-0.019,7.838,-0.207,37.943,-38.056,0.146
30.975,-0.038,7.838,-0.207,37.943,-38.056,0.146
31.087,-0.019,7.838,-0.207,37.962,-38.056,0.146
31.231,0.057,7.876,-0.212,34.533,-37.916,0.157
31.358,0.057,7.963,-0.212,22.648,-29.318,0.097
31.486,0.057,7.982,-0.193,11.162,-17.526,0.013
31.598,0.057,7.999,-0.201,1.467,-7.283,-0.066
31.711,0.057,8.029,-0.203,0.171,-0.607,-0.131
31.822,0.057,8.043,-0.203,0.152,-0.542,-0.127
31.935,0.057,8.045,-0.205,0.152,-0.542,-0.127
32.063,0.057,8.045,-0.205,0.152,-0.542,-0.127
32.191,0.057,8.045,-0.207,0.152,-0.542,-0.127
32.303,-0.038,7.978,-0.21,3.01,-0.65,-0.123
32.414,-0.038,7.556,-0.212,13.181,-7.497,-0.093
32.543,-0.038,7.556,-0.214,24.743,-19.035,-0.021
32.67,-0.038,7.563,-0.203,36.21,-31.087,0.03
32.798,-0.038,7.559,-0.201,37.943,-38.193,0.066
32.927,-0.038,7.559,-0.201,37.943,-38.219,0.063
33.039,-0.038,7.559,-0.201,37.943,-38.219,0.063
33.151,-0.038,7.561,-0.199,37.943,-38.219,0.063
33.263,-0.019,7.561,-0.199,37.962,-38.219,0.063
33.374,0.057,7.59,-0.201,34.533,-38.125,0.07
33.502,0.057,7.645,-0.19,22.914,-29.707,0.015
33.63,0.057,7.675,-0.169,11.067,-18.104,-0.049
33.743,0.057,7.69,-0.171,1.352,-7.957,-0.142
33.854,0.057,7.722,-0.174,0.171,-0.781,-0.201
33.967,0.057,7.728,-0.174,0.171,-0.671,-0.199
34.078,0.057,7.732,-0.176,0.171,-0.66,-0.199
34.19,0.057,7.736,-0.176,0.152,-0.66,-0.199
34.319,0.057,7.741,-0.176,0.152,-0.66,-0.199
34.446,-0.038,7.643,-0.178,4.286,-0.832,-0.193
34.558,-0.038,7.322,-0.178,14.381,-8.367,-0.167
34.67,-0.038,7.334,-0.174,24.476,-18.766,-0.114
34.782,-0.038,7.33,-0.184,34.629,-29.472,-0.064
34.895,-0.038,7.334,-0.159,37.924,-37.905,-0.028
35.023,-0.038,7.332,-0.165,37.943,-38.284,-0.025
35.151,-0.038,7.336,-0.169,37.943,-38.284,-0.025
35.278,-0.038,7.336,-0.169,37.943,-38.284,-0.025
35.407,-0.019,7.336,-0.169,37.962,-38.284,-0.025
35.519,0.057,7.353,-0.174,33.714,-38.144,-0.021
35.63,0.057,7.4,-0.18,23.467,-29.839,-0.072
35.742,0.057,7.421,-0.163,13.295,-20.038,-0.123
35.854,0.057,7.434,-0.167,3.295,-9.815,-0.197
35.983,0.057,7.465,-0.167,0.19,-0.889,-0.271
36.095,0.057,7.48,-0.169,0.171,-0.783,-0.271
36.207,0.057,7.482,-0.169,0.171,-0.779,-0.271
36.319,0.057,7.487,-0.169,0.171,-0.777,-0.271
36.431,0.057,7.491,-0.169,0.171,-0.77,-0.271
36.558,-0.019,7.442,-0.169,2.019,-0.828,-0.267
36.686,-0.038,7.076,-0.169,13.81,-8.071,-0.231
36.798,-0.038,7.08,-0.161,23.81,-18.356,-0.171
36.91,-0.038,7.074,-0.18,34.152,-28.285,-0.121
37.023,-0.038,7.076,-0.155,37.905,-37.512,-0.089
37.134,-0.038,7.082,-0.155,37.924,-38.29,-0.08
37.247,-0.038,7.082,-0.155,37.943,-38.293,-0.08
37.375,-0.038,7.082,-0.155,37.943,-38.293,-0.08
37.502,-0.038,7.082,-0.155,37.943,-38.293,-0.08
37.646,0.057,7.116,-0.165,34.0,-38.166,-0.078
37.758,0.057,7.167,-0.171,23.676,-30.457,-0.119
37.87,0.057,7.19,-0.155,13.695,-20.762,-0.165
37.983,0.057,7.211,-0.155,3.505,-9.807,-0.239
38.111,0.057,7.239,-0.161,0.19,-0.944,-0.32
38.238,0.057,7.247,-0.161,0.19,-0.798,-0.318
38.366,0.057,7.254,-0.161,0.171,-0.796,-0.318
38.478,0.057,7.254,-0.161,0.171,-0.794,-0.318
38.591,0.057,7.258,-0.161,0.171,-0.785,-0.318
38.702,-0.038,7.18,-0.161,3.276,-0.91,-0.309
38.814,-0.038,6.858,-0.161,13.524,-8.181,-0.271
38.943,-0.038,6.866,-0.169,25.143,-19.588,-0.218
39.07,-0.038,6.864,-0.157,36.419,-31.504,-0.176
39.182,-0.038,6.866,-0.159,37.905,-38.248,-0.116
39.294,-0.038,6.866,-0.163,37.924,-38.314,-0.119
39.407,-0.038,6.869,-0.159,37.943,-38.316,-0.119
39.534,-0.038,6.869,-0.157,37.943,-38.316,-0.119
39.662,-0.038,6.871,-0.157,37.943,-38.316,-0.119
39.774,0.057,6.883,-0.161,34.895,-38.225,-0.119
39.886,0.057,6.949,-0.176,24.762,-31.242,-0.152
39.998,0.057,6.974,-0.157,14.743,-21.359,-0.207
40.11,0.057,6.985,-0.159,4.381,-11.434,-0.284
40.238,0.057,7.013,-0.163,0.19,-1.266,-0.37
40.35,0.057,7.029,-0.161,0.19,-0.908,-0.366
40.462,0.057,7.032,-0.161,0.19,-0.904,-0.366
40.574,0.057,7.034,-0.161,0.171,-0.902,-0.366
40.686,0.057,7.034,-0.161,0.171,-0.902,-0.366
40.862,-0.038,6.917,-0.161,4.21,-1.048,-0.356
40.974,-0.038,6.602,-0.161,14.629,-9.119,-0.326
41.086,-0.038,6.604,-0.171,24.61,-19.327,-0.262
41.198,-0.038,6.596,-0.157,34.857,-29.276,-0.214
41.326,-0.038,6.604,-0.159,37.924,-38.322,-0.163
41.438,-0.038,6.604,-0.159,37.924,-38.462,-0.161
41.55,-0.038,6.604,-0.159,37.943,-38.462,-0.161
41.662,-0.038,6.604,-0.159,37.943,-38.462,-0.161
41.774,-0.038,6.604,-0.159,37.943,-38.462,-0.161
41.918,0.057,6.703,-0.159,34.819,-38.371,-0.163
42.046,0.057,7.163,-0.159,23.029,-30.194,-0.199
42.175,0.057,7.186,-0.133,11.39,-18.716,-0.277
42.286,0.057,7.207,-0.138,1.695,-8.592,-0.353
42.398,0.057,7.226,-0.138,0.19,-1.139,-0.415
42.51,0.057,7.226,-0.138,0.19,-1.029,-0.415
42.638,0.057,7.228,-0.138,0.19,-1.024,-0.415
42.766,0.057,7.231,-0.14,0.171,-1.022,-0.415
42.894,0.057,7.231,-0.14,0.19,-1.02,-0.415
43.022,-0.038,7.142,-0.14,3.2,-1.094,-0.409
43.134,-0.038,6.792,-0.142,13.733,-8.291,-0.379
43.262,-0.038,6.792,-0.142,25.238,-19.952,-0.32
43.374,-0.038,6.786,-0.144,35.276,-30.175,-0.294
43.487,-0.038,6.782,-0.131,37.905,-38.386,-0.243
43.598,-0.038,6.782,-0.131,37.924,-38.585,-0.241
43.71,-0.038,6.782,-0.131,37.943,-38.589,-0.243
43.822,-0.038,6.782,-0.131,37.943,-38.589,-0.243
43.934,-0.038,6.782,-0.131,37.943,-38.589,-0.243
44.094,0.057,6.915,-0.125,34.248,-38.487,-0.239
44.222,0.057,7.355,-0.114,22.495,-29.997,-0.277
44.334,0.057,7.381,-0.102,12.61,-19.37,-0.337
44.446,0.057,7.394,-0.102,2.457,-9.354,-0.394
44.558,0.057,7.41,-0.102,0.19,-1.42,-0.457
44.67,0.057,7.41,-0.102,0.19,-1.162,-0.457
44.798,0.057,7.415,-0.102,0.19,-1.158,-0.457
44.926,0.057,7.417,-0.102,0.19,-1.158,-0.457
