Time,Motor1 Apos,Opten1 PosX,Opten1 PosY,Motor2 Apos,Opten2 PosX,Opten2 PosY
13.707,0.0,0.0,0.0,0.0,0.002,-0.002
13.771,0.0,0.0,0.0,0.0,0.002,-0.002
13.835,0.0,0.0,0.0,0.0,0.002,-0.002
13.897,0.0,0.0,0.0,0.0,0.002,-0.002
13.96,0.0,0.0,0.0,0.0,0.002,-0.002
14.02,0.0,0.0,0.0,0.0,0.002,-0.002
14.085,0.0,0.0,0.0,0.0,0.002,-0.002
14.147,0.0,0.0,0.0,0.0,0.002,-0.002
14.212,0.0,0.0,0.0,0.0,0.002,-0.002
14.275,0.0,0.0,0.0,0.0,0.002,-0.002
14.339,0.0,0.0,0.0,0.0,0.002,-0.002
14.4,0.0,0.0,0.0,0.0,0.002,-0.002
14.462,0.0,0.0,0.0,0.0,0.002,-0.002
14.524,0.0,0.0,0.0,0.0,0.002,-0.002
14.588,0.0,0.0,0.0,0.0,0.002,-0.002
14.65,0.0,0.0,0.0,0.0,0.002,-0.002
14.708,0.0,0.0,0.0,0.0,0.002,-0.002
14.772,0.0,0.0,0.0,0.0,0.002,-0.002
14.835,0.0,0.0,0.0,0.0,0.002,-0.002
14.899,0.0,0.0,0.0,0.0,0.002,-0.002
14.959,0.0,0.0,0.0,0.0,0.002,-0.002
15.023,0.0,0.0,0.0,0.0,0.002,-0.002
15.086,0.0,0.0,0.0,0.0,0.002,-0.002
15.147,0.0,0.0,0.0,0.0,0.002,-0.002
15.208,0.0,0.0,0.0,0.0,0.002,-0.002
15.272,0.0,0.0,0.0,0.0,0.002,-0.002
15.336,0.0,0.0,0.0,0.0,0.002,-0.002
15.398,0.0,0.0,0.0,0.0,0.002,-0.002
15.459,0.0,0.0,0.0,0.0,0.002,-0.002
15.522,0.0,0.0,0.0,0.0,0.002,-0.002
15.585,0.0,0.0,0.0,0.0,0.002,-0.002
15.648,0.0,0.0,0.0,0.0,0.002,-0.002
15.712,0.0,0.0,0.0,0.0,0.002,-0.002
15.775,0.0,0.0,0.0,0.0,0.002,-0.002
15.839,0.0,0.0,0.0,0.0,0.002,-0.002
15.903,0.0,0.0,0.0,0.0,0.002,-0.002
15.966,0.0,0.0,0.0,0.0,0.002,-0.002
16.03,0.0,0.0,0.0,0.0,0.002,-0.002
16.083,0.0,0.0,0.0,0.0,0.002,-0.002
16.154,0.0,0.0,0.0,0.0,0.002,-0.002
16.212,0.0,0.0,0.0,0.0,0.002,-0.002
16.276,0.0,0.0,0.0,0.0,0.002,-0.002
16.34,0.0,0.0,0.0,0.0,0.002,-0.002
16.403,0.0,0.0,0.0,0.0,0.002,-0.002
16.468,0.0,0.0,0.0,0.0,0.002,-0.002
16.531,0.0,0.0,0.0,0.0,0.002,-0.002
16.593,0.0,0.0,0.0,0.0,0.002,-0.002
16.654,0.0,0.0,0.0,0.0,0.002,-0.002
16.708,0.0,0.0,0.0,0.0,0.002,-0.002
16.772,0.0,0.0,0.0,-0.02,0.002,-0.002
16.844,0.0,0.0,0.0,-0.02,0.002,-0.002
16.899,0.0,0.0,0.0,-0.02,0.002,-0.002
16.971,0.0,0.0,0.0,-0.02,0.002,-0.002
17.019,0.0,0.0,0.0,-0.02,0.002,-0.002
17.083,0.0,0.0,0.0,0.0,0.002,-0.002
17.147,0.0,0.0,0.0,0.0,0.002,-0.002
17.211,0.0,0.0,0.0,0.0,0.002,-0.002
17.274,0.0,0.0,0.0,0.0,0.002,-0.002
17.338,0.0,0.0,0.0,0.0,0.002,-0.002
17.395,0.0,0.0,0.0,0.0,0.002,-0.002
17.464,0.0,0.0,0.0,0.0,0.002,-0.002
17.524,0.0,0.0,0.0,0.0,0.002,-0.002
17.588,0.0,0.0,0.0,0.0,0.002,-0.002
17.654,0.0,0.0,0.0,0.0,0.002,-0.002
17.715,0.0,0.0,0.0,0.0,0.002,-0.002
17.777,0.0,0.0,0.0,0.0,0.002,-0.002
17.841,0.0,0.0,0.0,0.0,0.002,-0.002
17.905,0.0,0.0,0.0,0.0,0.002,-0.002
17.969,0.0,0.0,0.0,0.0,0.002,-0.002
18.019,0.0,0.0,0.0,0.0,0.002,-0.002
18.093,0.0,0.0,0.0,0.0,0.002,-0.002
18.146,0.0,0.0,0.0,0.0,0.002,-0.002
18.212,0.0,0.0,0.0,0.0,0.002,-0.002
18.278,0.0,0.0,0.0,0.0,0.002,-0.002
18.34,0.0,0.0,0.0,0.0,0.002,-0.002
18.403,0.0,0.0,0.0,0.0,0.002,-0.002
18.465,0.0,0.0,0.0,0.0,0.002,-0.002
18.529,0.0,-0.002,0.0,0.0,0.002,-0.002
18.59,0.0,-0.002,0.0,0.0,0.002,-0.002
18.654,0.0,-0.002,0.0,0.0,0.002,-0.002
18.716,0.0,-0.002,0.0,0.0,0.002,-0.002
18.771,0.0,-0.002,0.0,0.0,0.002,-0.002
18.835,0.0,-0.002,0.0,0.0,0.002,-0.002
18.905,0.0,-0.002,0.0,0.0,0.002,-0.002
18.963,0.0,-0.002,0.0,0.0,0.002,-0.002
19.032,0.0,-0.002,0.0,0.0,0.002,-0.002
19.092,0.0,-0.002,0.0,0.0,0.002,-0.002
19.155,0.0,-0.002,0.0,0.0,0.002,-0.002
19.22,0.0,-0.002,0.0,0.0,0.002,-0.002
19.284,0.0,-0.002,0.0,0.0,0.002,-0.002
19.346,0.0,-0.002,0.0,0.0,0.002,-0.002
19.394,0.0,-0.002,0.0,0.0,0.002,-0.002
19.458,0.0,-0.002,0.0,0.0,0.002,-0.002
19.521,0.0,-0.002,0.0,0.0,0.002,-0.002
19.583,0.0,-0.002,0.0,0.0,0.002,-0.002
19.645,0.0,-0.002,0.0,0.0,0.002,-0.002
19.709,0.0,-0.002,0.0,0.0,0.002,-0.002
19.773,0.0,-0.002,0.0,0.0,0.002,-0.002
19.837,0.0,-0.002,0.0,0.0,0.002,-0.002
19.9,0.0,-0.002,0.0,0.0,0.002,-0.002
19.962,0.0,-0.002,0.0,0.0,0.002,-0.002
20.024,0.0,-0.002,0.0,0.0,0.002,-0.002
20.083,0.0,-0.002,0.0,0.0,0.002,-0.002
20.15,0.0,-0.002,0.0,0.0,0.002,-0.002
20.212,0.0,-0.002,0.0,0.0,0.002,-0.002
20.272,0.0,-0.002,0.0,0.0,0.002,-0.002
20.335,0.0,-0.002,0.0,0.0,0.002,-0.002
20.397,0.0,-0.002,0.0,0.0,0.002,-0.002
20.461,0.0,-0.002,0.0,0.0,0.002,-0.002
20.525,0.0,-0.002,0.0,0.0,0.002,-0.002
20.589,0.0,-0.002,0.0,0.0,0.002,-0.002
20.65,0.0,-0.002,0.0,0.0,0.002,-0.002
20.707,0.0,-0.002,0.0,0.0,0.002,-0.002
20.779,0.0,-0.002,0.0,0.0,0.002,-0.002
20.835,0.0,-0.002,0.0,0.0,0.002,-0.002
20.899,0.0,-0.002,0.0,0.0,0.002,-0.002
20.966,0.0,-0.002,0.0,0.0,0.002,-0.002
21.027,0.0,-0.002,0.0,0.0,0.002,-0.002
21.09,0.0,-0.002,0.0,0.0,0.002,-0.002
21.154,0.0,-0.002,0.0,0.0,0.002,-0.002
21.218,0.0,-0.002,0.0,0.0,0.002,-0.002
21.28,0.0,-0.002,0.0,0.0,0.002,-0.002
21.343,0.0,-0.002,0.0,0.0,0.002,-0.002
21.404,0.0,-0.002,0.0,0.0,0.002,-0.002
21.459,0.0,-0.002,0.0,0.0,0.002,-0.002
21.523,0.0,-0.002,0.0,0.0,0.002,-0.002
21.595,0.0,-0.002,0.0,0.0,0.002,-0.002
21.651,0.0,-0.002,0.0,0.0,0.002,-0.002
21.707,0.0,-0.002,0.0,0.0,0.002,-0.002
21.77,0.0,-0.002,0.0,0.0,0.002,-0.002
21.834,0.0,-0.002,0.0,0.0,0.002,-0.002
21.898,0.0,-0.002,0.0,0.0,0.002,-0.002
21.962,0.0,-0.002,0.0,0.0,0.002,-0.002
22.024,0.0,-0.002,0.0,0.0,0.002,-0.002
22.088,0.0,-0.002,0.0,0.0,0.002,-0.002
22.147,0.0,-0.002,0.0,0.0,0.002,-0.002
22.212,0.0,-0.002,0.0,0.0,0.002,-0.002
22.274,0.0,-0.002,0.0,0.0,0.002,-0.002
22.338,0.0,-0.002,0.0,0.0,0.002,-0.002
22.402,0.0,-0.002,0.0,0.0,0.002,-0.002
22.466,0.0,-0.002,0.0,0.0,0.002,-0.002
22.527,0.0,-0.002,0.0,0.0,0.002,-0.002
22.591,0.0,-0.002,0.0,0.0,0.002,-0.002
22.655,0.0,-0.002,0.0,0.0,0.002,-0.002
22.719,0.0,-0.002,0.0,0.0,0.002,-0.002
22.771,0.0,-0.002,0.0,0.0,0.002,-0.002
22.847,0.0,-0.002,0.0,0.0,0.002,-0.002
22.894,0.0,-0.002,0.0,0.0,0.002,-0.002
22.963,0.0,-0.002,0.0,0.0,0.002,-0.002
23.025,0.0,-0.002,0.0,0.0,0.002,-0.002
23.091,0.0,-0.002,0.0,0.0,0.002,-0.002
23.16,0.0,-0.002,0.0,0.0,0.002,-0.002
23.224,0.0,-0.002,0.0,0.0,0.002,-0.002
23.287,0.0,-0.002,0.0,0.0,0.002,-0.002
23.351,0.0,-0.002,0.0,0.0,0.002,-0.002
23.411,0.0,-0.002,0.0,0.0,0.002,-0.002
23.477,0.0,-0.002,0.0,0.0,0.002,-0.002
23.539,0.0,-0.002,0.0,0.0,0.002,-0.002
23.601,0.0,-0.002,0.0,0.0,0.002,-0.002
23.664,0.0,-0.002,0.0,0.0,0.002,-0.002
23.727,0.0,-0.002,0.0,0.0,0.002,-0.002
23.788,0.0,-0.002,0.0,0.0,0.002,-0.002
23.85,0.0,-0.002,0.0,0.0,0.002,-0.002
23.914,0.0,-0.002,0.0,0.0,0.002,-0.002
23.978,0.0,-0.002,0.0,0.0,0.002,-0.002
24.039,0.0,-0.002,0.0,0.0,0.002,-0.002
24.099,0.0,-0.002,0.0,0.0,0.002,-0.002
24.163,0.0,-0.002,0.0,0.0,0.002,-0.002
24.227,0.0,-0.002,0.0,0.0,0.002,-0.002
24.289,0.0,-0.002,0.0,0.0,0.002,-0.002
24.353,0.0,-0.002,0.0,0.0,0.002,-0.002
24.416,0.0,-0.002,0.0,0.0,0.002,-0.002
24.477,0.0,-0.002,0.0,0.0,0.002,-0.002
24.538,0.0,-0.002,0.0,0.0,0.002,-0.002
24.6,0.0,-0.002,0.0,0.0,0.002,-0.002
24.664,0.0,-0.002,0.0,0.0,0.002,-0.002
24.723,0.0,-0.002,0.0,0.0,0.002,-0.002
24.787,0.0,-0.002,0.0,0.0,0.002,-0.002
24.851,0.0,-0.002,0.0,0.0,0.002,-0.002
24.915,0.0,-0.002,0.0,0.0,0.002,-0.002
24.979,0.0,-0.002,0.0,0.0,0.002,-0.002
25.043,0.0,-0.002,0.0,0.0,0.002,-0.002
25.104,0.0,-0.002,0.0,0.0,0.002,-0.002
25.165,0.0,-0.002,0.0,0.0,0.002,-0.002
25.227,0.0,-0.002,0.0,0.0,0.002,-0.002
25.29,0.0,-0.002,0.0,0.0,0.002,-0.002
25.354,0.0,-0.002,0.0,0.0,0.002,-0.002
25.415,0.0,-0.002,0.0,0.0,0.002,-0.002
25.475,0.0,-0.002,0.0,0.0,0.002,-0.002
25.538,0.0,-0.002,0.0,0.0,0.002,-0.002
25.6,0.0,-0.002,0.0,0.0,0.002,-0.002
25.664,0.0,-0.002,0.0,0.0,0.002,-0.002
25.727,0.0,-0.002,0.0,0.0,0.002,-0.002
25.79,0.0,-0.002,0.0,0.0,0.002,-0.002
25.851,0.0,-0.002,0.0,0.0,0.002,-0.002
25.911,0.0,-0.002,0.0,0.0,0.002,-0.002
25.975,0.0,-0.002,0.0,0.0,0.002,-0.002
26.039,0.0,-0.002,0.0,0.0,0.002,-0.002
26.099,0.0,-0.002,0.0,0.0,0.002,-0.002
26.163,0.0,-0.002,0.0,0.0,0.002,-0.002
26.227,0.0,-0.002,0.0,0.0,0.002,-0.002
26.288,0.0,-0.002,0.0,0.0,0.002,-0.002
26.35,0.0,-0.002,0.0,0.0,0.002,-0.002
26.412,0.0,-0.002,0.0,0.0,0.002,-0.002
26.476,0.0,-0.002,0.0,0.0,0.002,-0.002
26.54,0.0,-0.002,0.0,0.0,0.002,-0.002
26.6,0.0,-0.002,0.0,0.0,0.002,-0.002
26.663,0.0,-0.002,0.0,0.0,0.002,-0.002
26.724,0.0,-0.002,0.0,0.0,0.002,-0.002
26.785,0.0,-0.002,0.0,0.0,0.002,-0.002
26.849,0.0,-0.002,0.0,0.0,0.002,-0.002
26.912,0.0,-0.002,0.0,0.0,0.002,-0.002
26.976,0.0,-0.002,0.0,0.0,0.002,-0.002
27.038,0.0,-0.002,0.0,0.0,0.002,-0.002
27.1,0.0,-0.002,0.0,0.0,0.002,-0.002
27.164,0.0,-0.002,0.0,0.0,0.002,-0.002
27.228,0.0,-0.002,0.0,0.0,0.002,-0.002
27.289,0.0,-0.002,0.0,0.0,0.002,-0.002
27.352,0.0,-0.002,0.0,0.0,0.002,-0.002
27.411,0.0,-0.002,0.0,0.0,0.002,-0.002
27.475,0.0,-0.002,0.0,0.0,0.002,-0.002
27.537,0.0,-0.002,0.0,0.0,0.002,-0.002
27.6,0.0,-0.002,0.0,0.0,0.002,-0.002
27.662,0.0,-0.002,0.0,0.0,0.002,-0.002
27.726,0.0,-0.002,0.0,0.0,0.002,-0.002
27.79,0.0,-0.002,0.0,0.0,0.002,-0.002
27.852,0.0,-0.002,0.0,0.0,0.002,-0.002
27.914,0.0,-0.002,0.0,0.0,0.002,-0.002
27.978,0.0,-0.002,0.0,0.0,0.002,-0.002
28.041,0.0,-0.002,0.0,0.0,0.002,-0.002
28.105,0.0,-0.002,0.0,0.0,0.002,-0.002
28.163,0.0,-0.002,0.0,0.0,0.002,-0.002
28.227,0.0,-0.002,0.0,0.0,0.002,-0.002
28.294,0.0,-0.002,0.0,0.0,0.002,-0.002
28.354,0.0,-0.002,0.0,0.0,0.002,-0.002
28.42,0.0,-0.002,0.0,0.0,0.002,-0.002
28.483,0.0,-0.002,0.0,0.0,0.002,-0.002
28.547,0.0,-0.002,0.0,0.0,0.002,-0.002
28.612,0.0,-0.002,0.0,0.0,0.002,-0.002
28.659,0.0,-0.002,0.0,0.0,0.002,-0.002
28.722,0.0,-0.002,0.0,0.0,0.002,-0.002
28.797,0.0,-0.002,0.0,0.0,0.002,-0.002
28.851,0.0,-0.002,0.0,0.0,0.002,-0.002
28.954,0.0,-0.002,0.0,0.0,0.002,-0.002
29.008,0.0,-0.002,0.0,0.0,0.002,-0.002
29.064,0.0,-0.002,0.0,0.0,0.002,-0.002
29.107,0.0,-0.002,0.0,0.0,0.002,-0.002
29.162,0.0,-0.002,0.0,0.0,0.002,-0.002
29.232,0.0,-0.002,0.0,0.0,0.002,-0.002
29.294,0.0,-0.002,0.0,0.0,0.002,-0.002
29.355,0.0,-0.002,0.0,0.0,0.002,-0.002
29.417,0.0,-0.002,0.0,0.0,0.002,-0.002
29.474,0.0,-0.002,0.0,0.0,0.002,-0.002
29.538,0.0,-0.002,0.0,0.0,0.002,-0.002
29.598,0.0,-0.002,0.0,0.0,0.002,-0.002
