Time,Motor1 Apos,Opten1 PosX,Opten1 PosY,Motor2 Apos,Opten2 PosX,Opten2 PosY
4.811,0.0,-0.028,0.017,-8.84,-8.153,0.095
4.874,0.0,-0.038,0.017,-7.18,-7.609,0.087
4.936,0.0,-0.04,0.015,-7.18,-7.017,0.089
5.0,0.0,-0.04,0.015,-7.18,-6.466,0.083
5.062,0.0,-0.04,0.015,-5.49,-5.922,0.078
5.137,0.0,-0.04,0.015,-5.49,-5.247,0.066
5.191,0.0,-0.04,0.015,-5.49,-4.748,0.051
5.255,0.0,-0.04,0.015,-3.94,-4.197,0.04
5.322,0.0,-0.04,0.015,-3.94,-3.628,0.015
5.382,0.0,-0.04,0.006,-3.94,-3.065,-0.011
5.442,0.0,-0.036,0.004,-2.53,-2.512,-0.011
5.506,0.0,-0.036,0.004,-2.53,-1.96,-0.023
5.567,-0.02,-0.036,0.004,-2.53,-1.448,-0.013
5.628,-0.02,-0.036,0.004,-0.88,-0.944,-0.013
5.69,-0.02,-0.03,0.002,-0.88,-0.639,-0.017
5.751,0.0,-0.025,0.002,-0.88,-0.574,-0.023
5.811,0.0,-0.023,0.002,-0.59,-0.567,-0.025
5.878,0.0,-0.023,0.002,-0.59,-0.567,-0.025
5.942,0.0,-0.021,0.002,-0.59,-0.565,-0.025
5.998,0.0,-0.021,0.002,-0.59,-0.563,-0.025
6.072,0.0,-0.019,0.002,-0.59,-0.561,-0.025
6.134,0.0,-0.03,0.002,-0.59,-0.576,-0.023
6.199,0.0,-0.051,0.004,-0.59,-0.597,-0.017
6.263,-0.06,-0.14,-0.0,-0.59,-0.673,-0.013
6.313,-0.06,-0.305,-0.0,-1.37,-0.864,-0.008
6.386,-0.06,-0.521,-0.019,-1.37,-1.054,-0.015
6.441,-0.1,-0.536,-0.025,-1.37,-1.465,-0.032
6.504,-0.1,-0.533,-0.025,-2.63,-1.979,-0.063
6.571,-0.1,-0.531,-0.025,-2.63,-2.532,-0.093
6.631,-0.1,-0.531,-0.025,-2.63,-3.103,-0.087
6.697,-0.1,-0.531,-0.025,-4.34,-3.666,-0.083
6.758,-0.08,-0.529,-0.025,-4.34,-4.229,-0.059
6.821,-0.08,-0.529,-0.015,-5.77,-4.851,-0.057
6.884,-0.08,-0.521,-0.023,-5.77,-5.362,-0.053
6.944,-0.08,-0.521,-0.015,-5.77,-5.899,-0.042
6.997,-0.08,-0.516,-0.017,-5.77,-6.295,-0.042
7.076,-0.08,-0.516,-0.017,-7.52,-7.027,-0.025
7.129,-0.08,-0.516,-0.013,-7.52,-7.521,-0.021
7.186,-0.08,-0.519,-0.011,-9.09,-8.02,-0.019
7.254,-0.08,-0.519,-0.011,-9.09,-8.649,-0.015
7.317,-0.08,-0.519,-0.011,-9.09,-9.267,-0.008
7.379,-0.08,-0.521,-0.011,-10.46,-9.743,-0.006
7.443,-0.08,-0.527,-0.011,-10.46,-10.069,0.004
7.51,-0.08,-0.533,-0.011,-10.46,-10.137,0.015
7.566,-0.08,-0.533,-0.011,-10.74,-10.145,0.015
7.626,-0.08,-0.536,-0.011,-10.74,-10.149,0.015
7.687,-0.08,-0.538,-0.011,-10.74,-10.149,0.015
7.754,-0.08,-0.538,-0.011,-10.76,-10.152,0.015
7.814,-0.08,-0.54,-0.011,-10.76,-10.156,0.015
7.876,-0.08,-0.54,-0.011,-10.8,-10.158,0.015
7.936,-0.08,-0.54,-0.011,-10.8,-10.158,0.015
8.002,-0.08,-0.54,-0.011,-10.8,-10.158,0.015
8.061,-0.08,-0.538,-0.011,-10.8,-10.154,0.015
8.137,-0.08,-0.506,-0.011,-10.8,-10.128,0.015
8.197,-0.02,-0.457,0.008,-10.8,-10.063,0.015
8.253,-0.02,-0.345,0.006,-10.06,-9.891,0.006
8.321,-0.02,-0.085,-0.004,-10.06,-9.688,0.013
8.379,0.0,-0.036,0.006,-10.06,-9.409,0.025
8.44,0.0,-0.042,0.004,-8.69,-8.896,0.021
8.505,0.0,-0.042,0.004,-8.69,-8.34,0.015
8.567,0.0,-0.047,0.004,-7.22,-7.743,0.008
8.63,0.0,-0.049,0.004,-7.22,-7.182,0.0
8.691,0.0,-0.049,0.004,-7.22,-6.623,-0.013
8.753,-0.02,-0.053,0.006,-5.6,-6.047,-0.023
8.814,-0.02,-0.055,0.006,-5.6,-5.51,-0.03
8.874,-0.02,-0.053,-0.006,-5.6,-4.949,-0.044
8.937,-0.02,-0.047,-0.008,-5.6,-4.392,-0.049
9.003,-0.02,-0.047,-0.008,-3.79,-3.914,-0.057
9.065,-0.02,-0.047,-0.008,-3.79,-3.289,-0.08
9.127,-0.02,-0.04,-0.008,-3.79,-2.75,-0.091
9.19,-0.02,-0.04,-0.008,-1.92,-2.191,-0.095
9.253,-0.02,-0.04,-0.008,-1.92,-1.592,-0.102
9.316,-0.02,-0.04,-0.011,-1.92,-1.084,-0.091
9.378,-0.02,-0.04,-0.011,-0.59,-0.565,-0.095
9.442,-0.02,-0.034,-0.011,-0.59,-0.311,-0.097
9.502,0.0,-0.03,-0.011,-0.3,-0.241,-0.099
9.561,0.0,-0.03,-0.011,-0.3,-0.241,-0.099
9.623,0.0,-0.03,-0.011,-0.3,-0.241,-0.099
9.687,0.0,-0.028,-0.011,-0.29,-0.239,-0.099
9.749,0.0,-0.028,-0.011,-0.29,-0.239,-0.099
9.813,0.0,-0.028,-0.011,-0.29,-0.237,-0.099
9.875,0.0,-0.025,-0.011,-0.27,-0.235,-0.102
9.938,0.0,-0.025,-0.011,-0.27,-0.233,-0.102
10.001,0.0,-0.025,-0.011,-0.27,-0.231,-0.102
10.061,0.0,-0.025,-0.011,-0.27,-0.231,-0.102
10.137,0.0,-0.025,-0.011,-0.27,-0.231,-0.102
10.188,0.0,-0.025,-0.011,-0.27,-0.231,-0.102
10.258,0.0,-0.044,-0.011,-0.29,-0.256,-0.093
10.322,-0.04,-0.08,-0.011,-0.29,-0.288,-0.089
10.375,-0.04,-0.188,-0.013,-0.93,-0.4,-0.085
10.453,-0.04,-0.436,-0.025,-0.93,-0.646,-0.083
10.502,-0.1,-0.536,-0.038,-0.93,-0.868,-0.097
10.567,-0.1,-0.533,-0.038,-2.21,-1.382,-0.108
10.622,-0.1,-0.531,-0.038,-2.21,-1.799,-0.138
10.694,-0.08,-0.531,-0.038,-2.21,-2.438,-0.171
10.758,-0.08,-0.529,-0.038,-3.77,-3.048,-0.178
10.825,-0.08,-0.529,-0.038,-3.77,-3.59,-0.167
10.883,-0.08,-0.521,-0.04,-5.18,-4.147,-0.131
10.944,-0.08,-0.519,-0.036,-5.18,-4.669,-0.135
10.998,-0.06,-0.519,-0.036,-5.18,-5.194,-0.138
11.062,-0.06,-0.519,-0.03,-6.74,-5.751,-0.125
11.13,-0.06,-0.516,-0.028,-6.74,-6.367,-0.11
11.19,-0.08,-0.516,-0.028,-6.74,-6.879,-0.112
11.255,-0.08,-0.516,-0.025,-8.3,-7.476,-0.112
11.314,-0.08,-0.516,-0.025,-8.3,-7.963,-0.11
11.376,-0.08,-0.519,-0.025,-8.3,-8.549,-0.112
11.438,-0.08,-0.519,-0.025,-9.87,-9.102,-0.104
11.499,-0.08,-0.527,-0.025,-9.87,-9.387,-0.104
11.561,-0.08,-0.533,-0.025,-9.87,-9.451,-0.102
11.626,-0.08,-0.536,-0.025,-10.11,-9.455,-0.102
11.686,-0.08,-0.536,-0.025,-10.11,-9.455,-0.102
11.751,-0.08,-0.538,-0.025,-10.13,-9.459,-0.102
11.811,-0.08,-0.538,-0.025,-10.13,-9.459,-0.102
11.874,-0.08,-0.538,-0.025,-10.13,-9.459,-0.102
11.943,-0.08,-0.538,-0.025,-10.15,-9.459,-0.099
12.0,-0.08,-0.538,-0.025,-10.15,-9.459,-0.099
12.062,-0.08,-0.54,-0.025,-10.15,-9.461,-0.099
12.125,-0.08,-0.54,-0.025,-10.15,-9.461,-0.099
12.199,-0.08,-0.54,-0.025,-10.15,-9.461,-0.099
12.262,-0.08,-0.54,-0.025,-10.15,-9.461,-0.099
12.31,-0.08,-0.533,-0.025,-10.15,-9.457,-0.099
12.384,-0.08,-0.504,-0.025,-10.15,-9.432,-0.099
12.439,-0.02,-0.457,-0.011,-10.15,-9.379,-0.102
12.502,-0.02,-0.271,0.006,-9.45,-9.184,-0.106
12.565,-0.02,-0.108,0.008,-9.45,-9.009,-0.099
12.632,0.0,-0.053,0.017,-8.21,-8.708,-0.087
12.694,0.0,-0.061,0.019,-8.21,-8.162,-0.091
12.755,0.0,-0.064,0.019,-8.21,-7.599,-0.11
12.817,-0.02,-0.066,0.019,-6.59,-7.032,-0.121
12.878,-0.02,-0.066,0.019,-6.59,-6.454,-0.133
12.938,-0.02,-0.068,0.019,-6.59,-5.95,-0.148
12.999,0.0,-0.072,0.019,-4.9,-5.417,-0.152
13.064,0.0,-0.066,0.015,-4.9,-4.779,-0.169
13.125,0.0,-0.066,0.008,-4.9,-4.274,-0.182
13.192,0.0,-0.061,0.008,-3.18,-3.634,-0.214
13.26,0.0,-0.061,0.008,-3.18,-3.052,-0.26
13.318,-0.02,-0.059,0.008,-3.18,-2.546,-0.271
13.382,-0.02,-0.057,0.008,-1.73,-1.911,-0.286
13.449,-0.02,-0.051,0.006,-1.73,-1.532,-0.303
13.509,0.0,-0.047,0.006,-1.73,-1.422,-0.303
13.572,0.0,-0.042,0.006,-1.49,-1.393,-0.303
13.632,0.0,-0.036,0.006,-1.49,-1.378,-0.303
13.687,0.0,-0.036,0.006,-1.49,-1.378,-0.303
13.76,0.0,-0.034,0.006,-1.47,-1.376,-0.303
13.822,0.0,-0.034,0.006,-1.47,-1.376,-0.303
13.884,0.0,-0.034,0.006,-1.47,-1.374,-0.303
13.937,0.0,-0.034,0.006,-1.47,-1.374,-0.303
14.012,0.0,-0.034,0.006,-1.47,-1.374,-0.303
14.07,0.0,-0.032,0.006,-1.47,-1.374,-0.303
14.134,0.0,-0.032,0.006,-1.47,-1.374,-0.303
14.197,0.0,-0.032,0.006,-1.47,-1.374,-0.303
14.253,0.0,-0.032,0.006,-1.47,-1.374,-0.303
14.321,0.0,-0.049,0.008,-1.47,-1.393,-0.294
14.382,0.0,-0.078,0.008,-1.47,-1.425,-0.292
14.439,-0.06,-0.163,0.004,-2.15,-1.499,-0.288
14.504,-0.06,-0.396,0.002,-2.15,-1.727,-0.279
14.568,-0.1,-0.561,-0.017,-2.15,-1.905,-0.296
14.625,-0.1,-0.563,-0.021,-2.15,-2.203,-0.315
14.692,-0.1,-0.557,-0.021,-3.6,-2.925,-0.32
14.754,-0.1,-0.557,-0.021,-3.6,-3.492,-0.32
14.819,-0.08,-0.555,-0.021,-3.6,-4.108,-0.298
14.879,-0.08,-0.555,-0.021,-5.28,-4.623,-0.298
14.943,-0.08,-0.552,-0.013,-5.28,-5.237,-0.298
15.002,-0.08,-0.552,-0.013,-6.82,-5.673,-0.292
15.067,-0.08,-0.542,-0.015,-6.82,-6.274,-0.286
15.127,-0.08,-0.542,-0.015,-6.82,-6.799,-0.288
15.191,-0.08,-0.542,-0.013,-8.44,-7.4,-0.273
15.255,-0.08,-0.544,-0.011,-8.44,-7.948,-0.273
15.315,-0.08,-0.544,-0.008,-8.44,-8.543,-0.275
15.378,-0.08,-0.544,-0.008,-9.89,-9.055,-0.273
15.442,-0.08,-0.544,-0.008,-9.89,-9.595,-0.267
15.504,-0.08,-0.544,-0.008,-9.89,-10.211,-0.246
15.568,-0.08,-0.546,-0.008,-11.37,-10.725,-0.256
15.631,-0.08,-0.557,-0.008,-11.37,-10.977,-0.258
15.687,-0.08,-0.561,-0.008,-11.66,-11.013,-0.256
15.755,-0.08,-0.561,-0.008,-11.66,-11.015,-0.254
15.816,-0.08,-0.561,-0.008,-11.66,-11.017,-0.254
15.876,-0.08,-0.561,-0.008,-11.66,-11.017,-0.254
15.939,-0.08,-0.561,-0.008,-11.7,-11.017,-0.254
16.003,-0.08,-0.563,-0.008,-11.7,-11.019,-0.254
16.062,-0.08,-0.563,-0.008,-11.7,-11.019,-0.254
16.124,-0.08,-0.563,-0.008,-11.7,-11.019,-0.254
16.199,-0.08,-0.563,-0.008,-11.7,-11.021,-0.254
16.263,-0.08,-0.563,-0.008,-11.71,-11.021,-0.254
16.322,-0.08,-0.563,-0.008,-11.71,-11.024,-0.254
16.373,-0.08,-0.565,-0.008,-11.71,-11.024,-0.254
16.441,-0.08,-0.565,-0.008,-11.73,-11.024,-0.254
16.51,-0.08,-0.565,-0.008,-11.73,-11.024,-0.254
16.566,-0.08,-0.565,-0.008,-11.73,-11.024,-0.254
16.631,-0.08,-0.561,-0.008,-11.71,-11.019,-0.252
16.697,-0.08,-0.533,-0.006,-11.71,-10.998,-0.25
16.758,-0.02,-0.483,0.019,-11.71,-10.939,-0.252
16.821,-0.02,-0.313,0.021,-10.95,-10.774,-0.254
16.883,-0.02,-0.119,0.023,-10.95,-10.579,-0.239
16.942,-0.02,-0.042,0.023,-10.95,-10.482,-0.233
16.999,0.0,-0.066,0.03,-9.47,-9.925,-0.216
17.068,0.0,-0.068,0.03,-9.47,-9.233,-0.235
17.126,0.0,-0.068,0.03,-9.47,-8.691,-0.239
17.19,0.0,-0.068,0.03,-7.81,-8.128,-0.252
17.254,0.0,-0.07,0.03,-7.81,-7.595,-0.265
17.316,-0.02,-0.072,0.032,-7.81,-6.977,-0.271
17.379,-0.02,-0.072,0.032,-6.17,-6.458,-0.296
17.438,-0.02,-0.076,0.025,-6.17,-5.893,-0.303
17.499,0.0,-0.076,0.021,-6.17,-5.349,-0.313
17.562,0.0,-0.076,0.021,-4.63,-4.729,-0.32
17.624,0.0,-0.072,0.021,-4.63,-4.176,-0.324
17.685,-0.02,-0.072,0.021,-3.18,-3.689,-0.334
17.749,-0.02,-0.07,0.019,-3.18,-3.145,-0.364
17.811,-0.02,-0.066,0.019,-3.18,-2.57,-0.389
17.878,-0.02,-0.066,0.019,-1.68,-1.945,-0.406
17.949,-0.02,-0.059,0.019,-1.68,-1.492,-0.423
18.006,0.0,-0.055,0.019,-1.68,-1.367,-0.423
18.07,0.0,-0.055,0.019,-1.47,-1.333,-0.425
18.135,0.0,-0.051,0.019,-1.47,-1.333,-0.425
18.198,0.0,-0.049,0.019,-1.47,-1.331,-0.425
18.26,0.0,-0.047,0.019,-1.45,-1.329,-0.425
18.32,0.0,-0.047,0.019,-1.45,-1.323,-0.425
18.374,0.0,-0.044,0.019,-1.45,-1.323,-0.425
18.437,0.0,-0.044,0.019,-1.43,-1.323,-0.425
18.507,0.0,-0.044,0.019,-1.43,-1.323,-0.425
18.566,0.0,-0.044,0.019,-1.43,-1.323,-0.425
18.634,0.0,-0.061,0.019,-1.43,-1.34,-0.417
18.697,0.0,-0.087,0.019,-1.43,-1.374,-0.415
18.756,-0.04,-0.193,0.017,-1.43,-1.471,-0.411
18.818,-0.04,-0.4,0.019,-2.17,-1.685,-0.404
18.882,-0.1,-0.574,-0.004,-2.17,-1.852,-0.409
18.945,-0.1,-0.565,-0.008,-3.35,-2.286,-0.432
19.01,-0.1,-0.563,-0.008,-3.35,-2.963,-0.44
19.07,-0.08,-0.563,-0.008,-3.35,-3.408,-0.425
19.127,-0.08,-0.559,-0.008,-4.91,-4.022,-0.396
19.19,-0.08,-0.548,-0.008,-4.91,-4.595,-0.398
19.255,-0.08,-0.548,-0.008,-4.91,-5.052,-0.4
19.312,-0.08,-0.548,-0.006,-6.46,-5.668,-0.389
19.388,-0.08,-0.546,-0.002,-6.46,-6.331,-0.379
19.436,-0.08,-0.546,-0.002,-6.46,-6.778,-0.379
19.497,-0.08,-0.544,-0.002,-7.85,-7.211,-0.377
19.561,-0.08,-0.519,-0.0,-7.85,-7.211,-0.389
19.638,-0.02,-0.413,0.004,-7.35,-7.114,-0.389
19.697,-0.02,-0.26,0.008,-7.35,-6.962,-0.394
19.751,0.0,-0.08,0.008,-7.35,-6.786,-0.394
19.816,0.0,-0.078,0.015,-6.1,-6.375,-0.387
19.88,0.0,-0.08,0.015,-6.1,-5.787,-0.409
19.94,0.0,-0.083,0.015,-6.1,-5.239,-0.421
20.005,0.0,-0.078,0.013,-4.59,-4.686,-0.425
20.067,0.0,-0.072,0.006,-4.59,-4.142,-0.432
20.127,-0.02,-0.072,0.002,-4.59,-3.645,-0.457
20.189,-0.02,-0.07,0.004,-3.01,-3.067,-0.493
20.253,-0.02,-0.07,0.004,-3.01,-2.517,-0.504
20.311,-0.02,-0.068,0.004,-3.01,-1.962,-0.519
20.376,-0.02,-0.068,0.004,-1.47,-1.437,-0.533
20.441,-0.02,-0.059,-0.0,-1.47,-1.164,-0.536
20.501,0.0,-0.049,-0.0,-1.47,-1.111,-0.536
20.563,0.0,-0.044,-0.0,-1.28,-1.103,-0.536
20.627,0.0,-0.044,-0.0,-1.28,-1.103,-0.536
20.689,0.0,-0.042,-0.0,-1.28,-1.101,-0.536
20.75,0.0,-0.04,-0.0,-1.28,-1.099,-0.536
20.814,0.0,-0.04,-0.0,-1.28,-1.096,-0.536
20.875,0.0,-0.047,-0.0,-1.28,-1.103,-0.531
20.936,0.0,-0.066,0.004,-1.28,-1.13,-0.527
21.013,-0.06,-0.14,-0.0,-1.28,-1.204,-0.521
21.063,-0.06,-0.286,-0.0,-2.04,-1.359,-0.519
21.135,-0.06,-0.442,-0.008,-2.04,-1.494,-0.521
21.193,-0.08,-0.457,-0.015,-2.04,-1.513,-0.529
21.254,-0.08,-0.476,-0.017,-2.23,-1.535,-0.529
21.321,-0.08,-0.567,-0.019,-2.23,-1.626,-0.529
21.381,-0.08,-0.546,-0.028,-2.23,-2.087,-0.561
21.438,-0.08,-0.542,-0.028,-3.5,-2.595,-0.574
21.504,-0.08,-0.54,-0.028,-3.5,-3.23,-0.571
21.561,-0.08,-0.538,-0.028,-3.5,-3.738,-0.55
21.627,-0.08,-0.536,-0.025,-5.07,-4.303,-0.531
21.688,-0.08,-0.536,-0.019,-5.07,-4.868,-0.531
21.751,-0.08,-0.538,-0.017,-6.59,-5.429,-0.529
21.825,-0.08,-0.533,-0.017,-6.59,-6.045,-0.514
21.879,-0.08,-0.533,-0.017,-6.59,-6.502,-0.514
21.946,-0.08,-0.533,-0.017,-8.21,-7.063,-0.516
22.011,-0.08,-0.533,-0.015,-8.21,-7.654,-0.504
22.069,-0.08,-0.533,-0.015,-8.21,-8.223,-0.5
22.134,-0.08,-0.531,-0.015,-9.87,-8.818,-0.495
22.195,-0.08,-0.542,-0.015,-9.87,-9.203,-0.493
22.266,-0.08,-0.548,-0.015,-9.87,-9.313,-0.491
22.319,-0.08,-0.548,-0.015,-10.1,-9.33,-0.491
22.38,-0.08,-0.525,-0.013,-10.1,-9.309,-0.491
22.442,-0.08,-0.474,-0.002,-10.1,-9.256,-0.495
22.501,-0.02,-0.383,0.015,-10.1,-9.152,-0.502
22.565,-0.02,-0.131,-0.004,-9.22,-8.905,-0.502
22.627,-0.02,-0.051,-0.0,-9.22,-8.68,-0.489
22.691,0.0,-0.053,0.002,-7.89,-8.172,-0.495
22.752,0.0,-0.057,0.002,-7.89,-7.635,-0.5
22.812,0.0,-0.064,0.004,-7.89,-7.068,-0.529
22.874,0.0,-0.066,0.004,-6.29,-6.502,-0.536
22.951,0.0,-0.066,0.006,-6.29,-5.795,-0.55
23.028,0.0,-0.066,0.006,-6.29,-5.103,-0.574
23.091,0.0,-0.066,0.006,-4.74,-4.538,-0.586
23.154,0.0,-0.064,-0.008,-4.74,-3.969,-0.607
23.205,-0.02,-0.061,-0.008,-3.28,-3.55,-0.616
23.274,-0.02,-0.055,-0.011,-3.28,-2.995,-0.648
23.333,0.0,-0.047,-0.011,-3.28,-2.826,-0.658
23.397,0.0,-0.047,-0.011,-3.01,-2.779,-0.658
23.458,0.0,-0.044,-0.011,-3.01,-2.769,-0.658
23.519,0.0,-0.042,-0.011,-3.01,-2.764,-0.658
23.581,0.0,-0.042,-0.011,-2.99,-2.762,-0.658
23.642,0.0,-0.042,-0.011,-2.99,-2.762,-0.658
23.704,0.0,-0.04,-0.011,-2.99,-2.76,-0.658
23.765,0.0,-0.04,-0.011,-2.99,-2.76,-0.658
23.831,0.0,-0.04,-0.011,-2.99,-2.758,-0.658
23.894,0.0,-0.04,-0.011,-2.97,-2.758,-0.658
23.957,0.0,-0.04,-0.011,-2.97,-2.758,-0.658
24.02,0.0,-0.04,-0.011,-2.97,-2.758,-0.658
24.08,0.0,-0.038,-0.011,-2.97,-2.758,-0.658
24.141,0.0,-0.038,-0.011,-2.97,-2.758,-0.658
24.204,0.0,-0.038,-0.011,-2.97,-2.758,-0.658
24.267,0.0,-0.038,-0.011,-2.97,-2.756,-0.658
24.341,0.0,-0.038,-0.011,-2.97,-2.756,-0.658
24.39,0.0,-0.036,-0.011,-2.97,-2.756,-0.658
24.452,0.0,-0.036,-0.011,-2.97,-2.756,-0.658
24.527,0.0,-0.034,-0.011,-2.95,-2.754,-0.658
24.581,0.0,-0.034,-0.011,-2.95,-2.754,-0.658
24.649,0.0,-0.034,-0.011,-2.95,-2.754,-0.658
24.712,0.0,-0.034,-0.011,-2.95,-2.754,-0.658
24.777,0.0,-0.034,-0.011,-2.95,-2.754,-0.658
24.83,0.0,-0.04,-0.011,-2.95,-2.758,-0.65
24.896,0.0,-0.068,-0.011,-2.95,-2.788,-0.646
24.953,-0.06,-0.112,-0.011,-2.95,-2.836,-0.646
25.02,-0.06,-0.328,-0.013,-3.66,-3.069,-0.635
25.082,-0.06,-0.506,-0.028,-3.66,-3.234,-0.631
25.142,-0.1,-0.527,-0.038,-4.82,-3.666,-0.635
25.21,-0.1,-0.527,-0.038,-4.82,-4.144,-0.631
25.27,-0.1,-0.536,-0.034,-4.82,-4.293,-0.629
25.333,-0.1,-0.533,-0.034,-5.05,-4.316,-0.627
25.395,-0.1,-0.508,-0.038,-5.05,-4.297,-0.633
25.458,-0.02,-0.449,-0.04,-5.05,-4.227,-0.639
25.52,-0.02,-0.311,-0.025,-4.3,-4.1,-0.643
25.583,-0.02,-0.061,-0.038,-4.3,-3.852,-0.658
25.643,0.0,-0.036,-0.03,-4.3,-3.497,-0.654
25.701,0.0,-0.036,-0.03,-3.09,-2.965,-0.675
25.766,0.0,-0.034,-0.036,-3.09,-2.675,-0.688
25.83,0.0,-0.028,-0.038,-2.84,-2.58,-0.692
25.893,0.0,-0.025,-0.038,-2.84,-2.574,-0.692
25.965,0.0,-0.025,-0.038,-2.84,-2.574,-0.692
26.019,0.0,-0.025,-0.038,-2.82,-2.574,-0.692
26.078,0.0,-0.025,-0.038,-2.82,-2.574,-0.692
26.142,0.0,-0.025,-0.038,-2.82,-2.574,-0.692
26.213,0.0,-0.025,-0.038,-2.82,-2.574,-0.692
26.277,0.0,-0.025,-0.038,-2.82,-2.574,-0.692
26.34,0.0,-0.025,-0.038,-2.82,-2.572,-0.692
26.401,0.0,-0.023,-0.038,-2.82,-2.57,-0.692
26.464,0.0,-0.023,-0.038,-2.82,-2.57,-0.692
26.518,0.0,-0.023,-0.038,-2.8,-2.568,-0.692
26.586,0.0,-0.023,-0.038,-2.8,-2.565,-0.692
26.646,0.0,-0.023,-0.038,-2.8,-2.565,-0.692
26.71,0.0,-0.023,-0.038,-2.8,-2.563,-0.692
