Time,Motor1 Pos,Opten1 PosX,Opten1 PosY,Motor2 Pos,Opten2 PosX,Opten2 PosY
0.032,0.0,0.004,0.006,0.0,0.0,0.0
0.144,0.0,0.004,0.006,0.0,0.0,0.0
0.255,0.0,0.004,0.006,0.0,0.0,0.0
0.384,0.0,0.004,0.006,0.0,0.0,0.0
0.512,0.0,0.004,0.006,0.0,0.0,0.0
0.64,0.0,0.004,0.006,0.0,0.0,0.0
0.751,0.0,0.004,0.006,0.0,0.0,0.0
0.864,0.0,0.004,0.006,0.0,0.0,0.0
0.976,0.0,0.004,0.006,0.0,0.0,0.0
1.216,-3.371,-0.199,0.013,0.019,-0.03,0.006
1.344,-14.895,-10.844,-0.184,0.019,-0.03,-0.013
1.455,-26.305,-20.631,-0.174,0.019,-0.025,-0.015
1.567,-36.229,-30.645,-0.205,0.0,-0.021,-0.008
1.679,-37.924,-37.952,-0.176,0.019,-0.019,-0.006
1.791,-37.924,-37.979,-0.184,0.019,-0.019,-0.006
1.903,-37.924,-37.979,-0.184,0.019,-0.019,-0.006
2.032,-37.924,-37.979,-0.184,0.0,-0.019,-0.006
2.143,-37.924,-37.979,-0.184,0.019,-0.019,-0.006
2.272,-35.752,-37.871,-0.174,-0.076,0.102,0.0
2.383,-25.771,-30.969,-0.135,-0.057,0.404,-0.011
2.512,-14.362,-19.465,-0.275,-0.019,0.387,-0.013
2.623,-3.352,-9.15,-0.167,-0.019,0.392,0.0
2.735,-0.133,-0.91,-0.138,-0.019,0.398,0.0
2.848,-0.133,-0.667,-0.138,-0.019,0.398,0.0
2.959,-0.133,-0.667,-0.138,-0.019,0.398,0.0
3.087,-0.133,-0.667,-0.138,0.0,0.4,0.0
3.216,-0.133,-0.667,-0.138,-0.019,0.4,0.0
3.375,-3.467,-0.819,-0.125,0.038,0.199,0.015
3.488,-13.371,-8.659,-0.195,0.019,0.063,0.002
3.6,-23.657,-19.581,-0.301,0.0,0.072,-0.004
3.728,-34.895,-30.658,-0.434,0.0,0.07,0.008
3.855,-37.924,-38.443,-0.489,0.019,0.061,0.013
3.968,-37.943,-38.456,-0.495,0.019,0.059,0.011
4.079,-37.943,-38.458,-0.495,0.0,0.059,0.011
4.208,-37.943,-38.458,-0.497,0.019,0.057,0.011
4.319,-37.943,-38.458,-0.497,0.019,0.057,0.008
4.448,-35.752,-38.284,-0.497,-0.076,0.148,0.004
4.559,-25.695,-31.869,-0.459,-0.057,0.438,-0.017
4.671,-15.676,-21.408,-0.349,-0.057,0.43,-0.023
4.799,-4.533,-9.095,-0.296,-0.057,0.425,-0.006
4.912,-0.152,-1.005,-0.222,-0.019,0.415,-0.004
5.024,-0.133,-0.743,-0.222,-0.019,0.417,-0.004
5.136,-0.133,-0.743,-0.222,-0.019,0.417,-0.004
5.247,-0.133,-0.743,-0.222,-0.019,0.417,-0.004
5.375,-0.133,-0.743,-0.22,-0.019,0.417,-0.004
5.535,-2.286,-0.876,-0.205,0.038,0.239,0.006
5.648,-13.638,-8.149,-0.29,0.019,0.055,-0.006
5.759,-23.657,-19.056,-0.358,0.019,0.059,-0.015
5.871,-33.41,-29.153,-0.447,0.019,0.059,0.0
5.999,-37.924,-38.276,-0.508,0.019,0.053,0.002
6.112,-37.943,-38.443,-0.51,0.019,0.053,0.002
6.223,-37.943,-38.443,-0.51,0.019,0.051,0.002
6.335,-37.943,-38.443,-0.508,0.019,0.051,0.002
6.463,-37.943,-38.443,-0.508,0.019,0.051,0.002
6.591,-36.114,-38.31,-0.508,-0.095,0.121,-0.004
6.703,-25.81,-32.279,-0.466,-0.076,0.464,-0.023
6.816,-15.886,-21.795,-0.362,-0.057,0.457,-0.023
6.927,-6.114,-11.731,-0.29,-0.057,0.451,-0.013
7.055,-0.152,-1.141,-0.191,-0.057,0.449,-0.006
7.183,-0.152,-0.756,-0.191,-0.057,0.449,-0.006
7.295,-0.133,-0.756,-0.191,-0.057,0.449,-0.006
7.407,-0.133,-0.754,-0.191,-0.057,0.451,-0.006
7.519,-0.152,-0.754,-0.191,-0.057,0.451,-0.006
7.695,-2.362,-0.874,-0.174,0.038,0.271,0.008
7.808,-13.524,-8.31,-0.178,0.019,0.061,0.0
7.919,-23.829,-18.724,-0.205,0.019,0.066,-0.008
8.031,-33.638,-28.857,-0.262,0.019,0.07,0.004
8.143,-37.924,-38.041,-0.305,0.019,0.061,0.006
8.271,-37.943,-38.473,-0.307,0.0,0.061,0.006
8.399,-37.943,-38.473,-0.307,0.019,0.059,0.006
8.527,-37.943,-38.473,-0.307,0.019,0.059,0.006
8.639,-37.943,-38.473,-0.307,0.019,0.059,0.006
8.752,-35.752,-38.293,-0.311,-0.076,0.159,0.002
8.863,-25.657,-31.413,-0.26,-0.076,0.472,-0.015
8.975,-15.752,-21.268,-0.188,-0.057,0.459,-0.019
9.103,-4.552,-9.654,-0.142,-0.057,0.453,-0.004
9.231,-0.133,-0.885,-0.085,-0.057,0.455,-0.004
9.359,-0.133,-0.811,-0.085,-0.057,0.455,-0.004
9.471,-0.133,-0.811,-0.085,-0.057,0.455,-0.004
9.583,-0.133,-0.809,-0.085,-0.057,0.457,-0.002
9.695,-0.133,-0.809,-0.085,-0.057,0.457,-0.002
9.839,-3.448,-0.95,-0.066,0.038,0.254,0.006
9.967,-14.629,-10.416,-0.15,0.019,0.061,-0.008
10.095,-26.305,-22.775,-0.178,0.019,0.066,-0.008
10.207,-36.99,-33.081,-0.284,0.019,0.072,0.002
10.319,-37.924,-38.54,-0.341,0.019,0.061,0.006
10.447,-37.943,-38.542,-0.332,0.0,0.061,0.004
10.575,-37.943,-38.542,-0.332,0.019,0.061,0.004
10.687,-37.943,-38.542,-0.332,0.019,0.061,0.004
10.799,-37.943,-38.542,-0.332,0.0,0.061,0.004
10.911,-37.124,-38.422,-0.33,-0.095,0.112,0.0
11.039,-25.924,-31.481,-0.282,-0.076,0.468,-0.017
11.167,-14.495,-19.994,-0.171,-0.057,0.455,-0.019
11.279,-3.314,-8.731,-0.148,-0.057,0.447,-0.008
11.391,-0.152,-0.967,-0.091,-0.057,0.449,-0.006
11.503,-0.133,-0.762,-0.093,-0.057,0.449,-0.006
11.615,-0.133,-0.762,-0.093,-0.057,0.449,-0.006
11.727,-0.152,-0.762,-0.093,-0.057,0.449,-0.006
11.839,-0.133,-0.762,-0.093,-0.057,0.449,-0.006
11.999,-2.267,-0.838,-0.078,0.038,0.284,0.006
12.127,-13.676,-9.383,-0.176,0.019,0.059,-0.002
12.255,-25.295,-21.62,-0.21,0.019,0.066,-0.006
12.366,-36.343,-31.335,-0.246,0.019,0.068,0.004
12.479,-37.943,-38.47,-0.267,0.019,0.061,0.006
12.591,-37.943,-38.515,-0.269,0.019,0.061,0.006
12.703,-37.943,-38.515,-0.269,0.0,0.061,0.006
12.814,-37.943,-38.515,-0.269,0.019,0.059,0.006
12.927,-37.943,-38.515,-0.269,0.019,0.059,0.004
13.071,-35.771,-38.312,-0.271,-0.076,0.165,0.0
13.198,-24.667,-30.192,-0.195,-0.076,0.464,-0.021
13.31,-13.257,-19.988,-0.11,-0.057,0.451,-0.015
13.423,-3.524,-9.813,-0.078,-0.076,0.442,-0.004
13.535,-0.152,-1.552,-0.002,-0.057,0.442,-0.002
13.662,-0.152,-1.257,-0.002,-0.057,0.442,-0.002
13.775,-0.152,-1.257,-0.002,-0.057,0.442,-0.002
13.887,-0.152,-1.257,-0.002,-0.057,0.445,-0.002
13.999,-0.152,-1.257,-0.002,-0.057,0.445,-0.002
14.142,-2.286,-1.38,0.011,0.038,0.252,0.011
14.271,-13.543,-10.09,-0.074,0.019,0.051,-0.002
14.399,-24.971,-21.497,-0.121,0.019,0.057,-0.002
14.528,-36.305,-33.234,-0.239,0.019,0.061,0.008
14.639,-37.924,-38.87,-0.258,0.019,0.055,0.013
14.75,-37.943,-38.87,-0.258,0.019,0.055,0.011
14.879,-37.943,-38.87,-0.258,0.019,0.055,0.011
15.006,-37.943,-38.873,-0.258,0.0,0.055,0.011
15.119,-37.943,-38.873,-0.258,0.019,0.055,0.008
15.247,-34.762,-38.608,-0.258,-0.095,0.214,0.004
15.374,-23.219,-28.964,-0.243,-0.076,0.457,-0.019
15.503,-11.81,-16.957,-0.169,-0.057,0.449,-0.008
15.615,-1.2,-7.254,-0.099,-0.057,0.438,-0.002
15.727,-0.152,-1.247,0.036,-0.057,0.442,-0.002
15.839,-0.152,-1.24,0.036,-0.057,0.445,-0.002
15.967,-0.152,-1.24,0.036,-0.057,0.445,-0.002
16.079,-0.152,-1.24,0.036,-0.057,0.445,-0.002
16.191,-0.152,-1.24,0.036,-0.057,0.445,-0.002
16.318,-2.286,-1.302,0.051,0.038,0.303,0.011
16.431,-12.21,-7.832,0.008,0.019,0.053,0.004
16.543,-22.19,-17.871,-0.059,0.019,0.055,-0.004
16.67,-33.314,-29.976,-0.218,0.019,0.061,0.008
16.799,-37.924,-38.915,-0.286,0.019,0.055,0.013
16.911,-37.943,-38.993,-0.288,0.019,0.055,0.013
17.022,-37.943,-38.993,-0.288,0.019,0.055,0.013
17.135,-37.943,-38.993,-0.288,0.0,0.055,0.011
17.263,-37.943,-38.993,-0.288,0.0,0.055,0.011
17.39,-37.067,-38.818,-0.288,-0.095,0.144,0.006
17.502,-25.752,-32.307,-0.224,-0.076,0.455,-0.008
17.614,-15.733,-22.06,-0.119,-0.057,0.445,-0.008
17.727,-5.943,-11.889,-0.066,-0.057,0.438,0.002
17.855,-0.152,-1.774,0.074,-0.057,0.438,0.004
17.983,-0.152,-1.317,0.061,-0.057,0.44,0.004
18.111,-0.152,-1.314,0.061,-0.057,0.44,0.006
18.223,-0.152,-1.314,0.061,-0.057,0.44,0.006
18.335,-0.152,-1.312,0.061,-0.057,0.442,0.006
18.463,-2.305,-1.395,0.076,0.038,0.313,0.019
18.59,-13.676,-9.819,0.068,0.019,0.047,0.002
18.719,-24.933,-21.393,-0.021,0.019,0.053,0.0
18.831,-36.0,-31.223,-0.072,0.019,0.059,0.013
18.942,-37.924,-39.055,-0.144,0.019,0.053,0.013
19.055,-37.924,-39.08,-0.144,0.019,0.053,0.013
19.182,-37.943,-39.08,-0.144,0.019,0.053,0.013
19.295,-37.943,-39.08,-0.144,0.0,0.051,0.013
19.407,-37.943,-39.08,-0.144,0.019,0.051,0.013
19.534,-35.867,-38.906,-0.146,-0.095,0.138,0.013
19.663,-24.629,-30.757,-0.085,-0.076,0.457,-0.008
19.774,-13.429,-19.861,0.032,-0.076,0.449,-0.002
19.886,-3.39,-10.209,0.066,-0.076,0.438,0.004
19.998,-0.152,-1.772,0.165,-0.057,0.442,0.006
20.11,-0.152,-1.405,0.155,-0.057,0.442,0.006
20.222,-0.152,-1.405,0.155,-0.057,0.442,0.006
20.351,-0.152,-1.405,0.155,-0.057,0.445,0.006
20.479,-0.152,-1.405,0.155,-0.057,0.445,0.006
20.623,-3.657,-1.543,0.167,0.038,0.243,0.021
20.734,-13.352,-9.288,0.104,0.019,0.051,0.008
20.862,-24.705,-20.849,0.059,0.019,0.059,0.004
20.99,-35.886,-32.798,-0.049,0.019,0.064,0.019
21.103,-37.924,-39.171,-0.099,0.019,0.057,0.021
21.215,-37.943,-39.179,-0.097,0.019,0.057,0.021
21.327,-37.943,-39.179,-0.097,0.019,0.057,0.021
21.438,-37.943,-39.179,-0.097,0.0,0.057,0.021
21.566,-37.943,-39.179,-0.097,0.019,0.057,0.021
21.696,-36.133,-39.042,-0.102,-0.095,0.138,0.015
21.806,-26.095,-32.827,-0.074,-0.076,0.464,-0.002
21.918,-15.81,-22.754,0.038,-0.076,0.453,-0.006
22.03,-5.733,-11.783,0.083,-0.076,0.447,0.004
22.143,-0.19,-2.36,0.167,-0.057,0.438,0.006
22.27,-0.152,-1.477,0.157,-0.057,0.445,0.006
22.398,-0.152,-1.477,0.157,-0.057,0.445,0.006
22.526,-0.152,-1.477,0.157,-0.057,0.447,0.006
22.638,-0.152,-1.477,0.157,-0.057,0.447,0.008
22.75,-0.152,-1.477,0.157,-0.057,0.447,0.008
22.863,-0.152,-1.477,0.157,-0.057,0.447,0.008
22.974,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.086,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.214,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.327,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.438,-0.133,-1.477,0.157,-0.057,0.447,0.008
23.55,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.663,-0.152,-1.477,0.157,-0.057,0.447,0.008
23.79,-0.133,-1.471,0.167,3.619,0.095,0.011
23.918,-0.152,-1.471,0.171,15.6,-9.265,0.053
24.03,-0.152,-1.477,0.169,25.733,-19.209,0.155
24.142,-0.152,-1.486,0.171,35.752,-29.269,0.22
24.27,-0.152,-1.49,0.171,37.886,-37.594,0.273
24.398,-0.152,-1.49,0.174,37.905,-37.643,0.271
24.526,-0.152,-1.49,0.174,37.905,-37.643,0.271
24.639,-0.152,-1.49,0.174,37.905,-37.643,0.271
